@relation samples_wavelet2dl.txt

@attribute label {class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10}
@attribute m1m numeric
@attribute m1s numeric
@attribute m2m numeric
@attribute m2s numeric
@attribute m3m numeric
@attribute m3s numeric
@attribute m4m numeric
@attribute m4s numeric
@attribute m5m numeric
@attribute m5s numeric
@attribute m6m numeric
@attribute m6s numeric
@attribute m7m numeric
@attribute m7s numeric
@attribute m8m numeric
@attribute m8s numeric
@attribute m9m numeric
@attribute m9s numeric
@attribute m10m numeric
@attribute m10s numeric
@attribute m11m numeric
@attribute m11s numeric
@attribute m12m numeric
@attribute m12s numeric
@attribute centm numeric
@attribute cents numeric
@attribute rollm numeric
@attribute rolls numeric
@attribute tonnm numeric
@attribute tonns numeric
@attribute zcrm numeric
@attribute zcrs numeric
@attribute tempom numeric
@attribute onsetm numeric
@attribute pitchm numeric
@attribute sam numeric
@attribute sbm numeric
@attribute kurtosis numeric
@attribute meauto numeric
@attribute skew numeric
@attribute timerev numeric

@data
class_1,0.029677,0.161376,-0.141125,0.230112,0.080784,0.166904,0.033221,0.12541,0.019376,0.308092,0.114001,0.004269,0.076868,0.235967,0.263718,-0.031277,0.082768,0.021658,-0.046094,0.002541,0.266591,-0.003517,0.1207,0.112211,-0.094095,0.133754,-0.111699,0.278212,0.072792,-0.056692,-0.101226,0.076724,-0.241337,-0.042622,-0.050541,-0.055347,-0.059968,-0.013399,0.193983,-0.003939,0.006259
class_1,-0.03798,-0.01056,-0.233624,0.093105,-0.057319,0.192234,-0.059272,0.107736,-0.055468,0.096788,0.00891,0.129879,0.067492,0.276437,0.113303,0.144254,-0.018073,0.115002,0.093613,0.164668,0.20394,0.04777,0.01033,0.164769,-0.170516,-0.042395,-0.234115,0.079004,0.099609,0.037677,-0.162495,-0.046394,-0.118353,-0.091234,-0.050541,-0.055367,-0.059956,-0.014698,-0.038826,-0.001033,-0.006317
class_1,0.3609,0.037043,0.286074,0.490478,0.288888,0.358937,0.289011,-0.048997,0.246201,0.136244,0.142649,0.004358,0.16222,-0.097915,0.104687,-0.157971,0.136577,-0.093036,0.030562,0.042237,0.230117,0.026354,0.004743,-0.107072,-0.260806,0.508988,-0.314509,0.545992,-0.007589,-0.217775,-0.275151,0.186264,0.42948,0.000112,0.030541,-0.055266,0.697291,-0.010335,0.034438,0.001452,0.008102
class_1,0.313689,0.279864,0.29234,0.353779,0.26678,0.444973,0.243925,0.146547,0.234992,0.119132,0.124428,-0.002025,0.115353,0.069163,0.058574,-0.147083,0.132006,-0.098009,0.068017,-0.129241,0.110534,-0.055931,-0.00569,-0.170826,-0.20309,0.48692,-0.238475,0.520144,0.045013,-0.14255,-0.292403,0.019327,-0.010743,0.028084,-0.050541,0.442575,-0.059956,-0.013754,-0.131138,0.000561,0.014818
class_1,0.059219,0.06516,-0.337744,-0.154596,-0.085344,0.077246,-0.041839,0.104499,0.017546,0.134621,0.043038,-0.053951,0.070861,0.111772,0.204505,0.013101,0.0275,0.135597,0.158403,-0.103945,0.44444,-0.017261,-0.073083,0.055453,-0.248367,-0.188346,-0.36678,-0.173967,0.0199,0.023095,-0.208524,-0.219976,-0.036355,0.046266,-0.050541,-0.055357,-0.059968,-0.014017,-0.053404,0.003198,0.003537
class_1,0.170749,0.109053,-0.240918,0.0355,-0.019524,0.013685,0.049773,-0.040759,0.12124,0.07591,0.098982,-0.026723,0.146592,0.135871,0.108618,0.28551,0.05378,0.303319,0.033787,0.082902,0.321319,0.089021,0.013932,-0.004193,-0.244495,-0.178385,-0.362043,-0.151534,0.075748,0.086188,-0.20759,-0.223707,0.219842,0.046266,-0.050541,-0.055357,-0.059549,-0.01303,-0.430442,-0.001287,0.004689
class_1,-0.063515,0.089337,-0.090451,0.176029,-0.102559,0.132638,-0.102294,0.175389,0.057754,0.017741,0.111776,-0.019243,-0.00208,0.233549,-0.225554,0.322455,-0.081119,0.307745,0.24805,0.155459,0.134,0.186631,-0.131188,0.406983,-0.150878,-0.021575,-0.197293,0.04753,0.057043,0.124561,-0.147948,-0.047451,-0.177725,-0.0204,-0.050541,-0.039119,-0.059979,-0.014855,0.033321,0.000292,0.004372
class_1,-0.143237,-0.008049,-0.212359,-0.012491,0.003214,-0.067063,-0.146011,0.008977,-0.027272,0.039791,-0.034384,0.076957,0.016794,0.123236,0.030917,0.115233,-0.04942,0.01533,0.000894,0.005522,0.053147,0.207361,-0.043596,0.090483,-0.181462,-0.145579,-0.265026,-0.082462,0.051511,0.011553,-0.171267,-0.183669,0.219842,-0.053734,-0.050541,-0.055367,-0.059968,-0.014957,0.017382,-0.000353,0.180963
class_1,-0.081929,0.593194,-0.026148,0.163048,0.057141,0.136657,-0.088842,0.212258,0.104493,-0.013238,-0.009889,0.242945,0.163988,0.099869,0.071587,0.181396,0.049301,0.162395,0.198917,0.003168,0.089517,0.334605,-0.000929,-0.026838,-0.232057,-0.148167,-0.311311,-0.090965,0.180275,0.07381,-0.177729,-0.173514,-0.201666,0.012932,-0.050541,-0.054839,-0.059968,-0.014494,0.122186,0.000919,0.011395
class_1,0.18884,0.330454,0.056365,0.640672,0.183141,0.33456,0.108282,0.260715,-0.036137,0.516645,0.062997,0.126053,0.206419,0.021383,0.191184,-0.007982,0.124351,-0.06797,-0.035528,0.007308,0.13479,-0.023325,0.035634,-0.04672,-0.045397,0.196516,-0.078054,0.275794,0.04741,0.055455,-0.109194,0.016626,0.278977,-0.153734,-0.050541,-0.055266,-0.04651,-0.013741,0.014434,0.005816,-0.004813
class_1,0.262518,0.261735,0.193223,0.585637,0.308377,0.013791,0.261853,-0.066639,0.232271,0.162398,0.160033,-0.117098,0.129037,0.031484,0.068433,-0.003625,0.081284,0.205711,0.063002,-0.057422,0.169992,-0.103155,0.021523,-0.121192,-0.308089,0.32625,-0.37591,0.405896,0.036017,-0.148751,-0.242075,0.168199,0.049016,0.512926,-0.050541,-0.055398,0.716104,-0.01048,-0.138099,0.004133,0.004678
class_1,0.316219,0.169445,0.284136,0.169783,0.315641,0.021696,0.219909,0.172055,0.279953,-0.043614,0.194586,-0.079297,0.175572,0.078711,0.140633,-0.148825,0.202578,-0.061004,0.148429,0.074047,0.175021,-0.09635,-0.033711,0.070421,-0.121989,0.466229,-0.128107,0.514774,0.067809,0.027869,-0.165291,0.30383,-0.345756,-0.028734,-0.050541,-0.055256,0.358179,-0.003093,0.489441,-0.003103,0.002894
class_1,0.106114,0.327842,-0.192015,0.729431,0.030677,0.373056,0.04128,0.191023,0.16918,0.026309,-0.055975,0.336686,0.064848,0.114812,-0.018602,0.173153,-0.010372,0.185115,-0.03545,0.158277,0.247299,0.13961,-0.107403,0.045056,-0.224251,0.044932,-0.315768,0.157292,0.106212,0.123583,-0.191054,-0.080156,-0.333571,-0.153734,-0.050541,-0.055195,-0.003214,-0.014696,0.019815,0.000266,0.004721
class_1,-0.110803,-0.084086,-0.0835,0.178651,-0.094023,0.169892,-0.095525,0.041184,0.038525,0.069327,0.038355,0.023473,-0.084145,0.173631,-0.04619,0.30332,-0.118742,0.087507,-0.058224,0.040344,0.000863,0.209662,0.091544,0.073488,-0.103471,-0.049149,-0.132963,0.016429,0.08851,-0.031016,-0.110952,-0.01646,0.017575,-0.07966,-0.050541,-0.055388,-0.059956,-0.014982,-0.148559,-0.000015,0.047262
class_1,0.394729,-0.045043,0.316052,0.370873,0.308226,0.320599,0.27714,0.01995,0.259665,0.069101,0.144501,-0.007491,0.176448,-0.125801,0.12063,-0.122046,0.131802,-0.10209,0.085057,-0.148916,0.214419,-0.049427,-0.013036,-0.073436,-0.398803,0.222795,-0.479969,0.308314,0.067754,-0.004845,-0.313129,0.038312,0.278977,-0.153734,-0.050541,0.716518,-0.059875,-0.006979,0.539654,0.001777,0.001862
class_1,-0.037213,-0.070879,-0.123787,0.073004,0.054707,0.128566,-0.072203,0.113013,0.029488,0.140934,0.071173,-0.006534,0.120815,0.142061,0.256459,-0.055181,0.104608,0.095835,0.114687,-0.050964,0.201908,0.022969,0.074353,0.103599,-0.16949,-0.121305,-0.227956,-0.050914,-0.038165,-0.055561,-0.158595,-0.143054,0.34794,-0.010876,-0.050541,-0.055378,-0.059991,-0.012366,0.127935,0.004064,0.002396
class_1,0.059066,0.306956,-0.182323,0.216052,0.172338,0.021749,0.135707,0.271785,0.201724,0.090565,0.09486,0.107032,0.017831,0.288926,0.163148,0.027031,0.129047,0.227734,0.227745,0.109388,0.041743,0.347124,-0.060149,0.113494,-0.146867,-0.045027,-0.187657,0.138859,0.023043,-0.009018,-0.140047,-0.098648,0.168619,-0.153734,-0.050541,-0.055367,-0.059944,-0.013888,0.067943,-0.007065,0.003017
class_1,0.212314,0.291122,0.081408,0.459375,0.177181,0.290564,0.11334,0.269293,0.171033,0.135771,0.141915,-0.004254,0.152127,0.01071,0.004076,0.118103,0.12133,0.002276,0.074851,-0.010355,0.025142,0.059968,0.030443,-0.115963,-0.049409,0.283977,-0.049415,0.342135,-0.127268,0.277474,-0.174197,0.022164,-0.190093,-0.153734,0.003514,-0.005363,-0.059677,-0.012919,-0.405298,-0.002645,-0.002118
class_1,0.171903,0.246088,0.007589,0.252758,0.050888,0.263146,-0.1108,0.473415,0.193579,0.018462,0.048063,0.261022,0.193154,0.279257,0.309813,0.08236,-0.042712,0.152324,0.038334,0.136486,0.2892,0.442593,0.12441,0.117186,-0.139092,0.080148,-0.164035,0.18421,0.113223,0.103023,-0.142223,0.031962,0.017575,-0.053734,-0.050541,-0.055357,-0.055835,-0.012768,0.227845,-0.005827,0.006439
class_1,-0.043005,0.077082,-0.031601,0.143872,0.065458,-0.010508,0.058762,0.035649,0.053133,0.107453,0.125425,-0.128729,0.174858,0.006517,0.044984,0.018498,0.072072,0.091584,0.091904,0.040284,0.335827,-0.11701,0.054696,-0.03208,-0.125223,-0.007573,-0.152914,0.058339,0.001774,-0.048098,-0.133384,-0.120677,-0.27287,0.012932,-0.050541,-0.055246,-0.055905,-0.012106,-0.137873,0.002906,0.014748
class_1,0.150426,0.419872,0.044959,0.352031,0.154419,0.140597,0.025261,0.37485,0.255224,-0.083688,0.117823,0.095994,0.112964,0.232341,0.07793,0.058456,-0.015127,0.288439,0.008943,0.282156,0.306416,0.087483,0.025996,0.380651,-0.11336,0.097583,-0.119742,0.253433,0.073096,0.076616,-0.1028,0.001967,-0.010743,-0.0204,-0.050541,-0.055347,-0.059956,-0.013827,0.265607,-0.000595,0.003663
class_1,0.134156,0.256769,-0.087974,0.262012,0.053087,0.193053,0.035254,0.060121,0.111242,0.079879,0.042533,0.129137,0.195695,0.116424,0.258201,0.00323,0.203291,0.087925,0.210567,0.00807,0.32816,0.131657,-0.159443,0.046605,-0.193699,-0.027555,-0.259621,0.089348,0.013893,0.137871,-0.162797,-0.026934,-0.177725,-0.153734,-0.050541,-0.055357,-0.059968,-0.01366,0.209511,-0.000715,-0.003934
class_1,0.1698,0.281235,-0.005941,0.258208,0.057275,0.17949,-0.015666,0.206787,0.13627,0.077894,0.112944,0.142177,0.187609,0.20381,0.311488,0.04015,0.136272,0.08566,0.162093,0.066049,0.302797,0.25646,-0.007518,0.13073,-0.104124,0.081893,-0.106208,0.168892,0.143572,0.031736,-0.111973,0.07121,0.123768,-0.053734,-0.050541,-0.055347,-0.059968,-0.013011,0.414875,0.002714,0.031174
class_1,-0.008837,0.172793,-0.202589,0.137986,0.067271,-0.01495,-0.011649,0.077212,0.122578,0.020695,0.05699,0.083021,-0.024231,0.289402,0.238565,0.130762,-0.067431,0.251152,0.213754,0.10709,0.29348,0.395523,0.023297,0.139955,-0.137071,0.124595,-0.206682,0.210802,0.071126,0.097694,-0.117832,0.118984,0.219842,-0.07681,-0.023514,-0.055347,-0.059001,-0.014401,0.365431,0.002549,-0.00934
class_1,-0.212283,0.39291,0.049903,0.201014,0.241743,0.220921,0.254284,0.228863,0.146462,0.249088,-0.010057,0.144715,-0.078738,0.223478,-0.157035,0.209951,-0.046634,0.149222,-0.018043,0.306329,-0.033676,0.372443,0.012363,0.301161,-0.077396,0.062753,-0.12843,0.137255,0.048739,0.073716,-0.063175,0.029322,-0.201666,-0.053734,-0.023514,-0.055408,-0.060003,-0.015021,-0.043539,0.000628,-0.071569
class_1,0.136996,0.133706,-0.095023,0.21235,-0.018802,0.381068,0.11949,-0.018311,0.128538,0.067005,0.00306,0.301314,0.186828,0.100858,0.088986,0.069554,-0.144085,0.266834,0.051108,0.078099,0.177533,0.120341,0.050827,-0.027229,-0.170112,-0.10642,-0.206046,-0.009931,0.189819,0.071511,-0.170447,-0.12615,-0.190093,-0.062824,-0.050541,-0.054971,-0.059956,-0.014019,-0.460346,-0.010251,-0.011876
class_1,0.016992,-0.09852,-0.249817,-0.003777,0.118487,-0.048898,0.122503,-0.043951,0.172086,0.017651,0.183697,0.062918,0.06195,0.174803,-0.152567,0.314752,0.046014,0.164695,0.277139,0.03649,0.260609,0.046315,-0.143715,0.235047,-0.195627,-0.115154,-0.292233,-0.030874,-0.388453,0.240139,-0.161642,-0.1632,-0.010743,-0.04847,-0.050541,-0.055357,-0.059968,-0.013844,0.224798,0.003948,-0.008555
class_1,-0.281802,0.099556,-0.271444,-0.147314,0.109599,-0.229848,-0.287007,0.064814,-0.060662,0.027954,0.035768,-0.136662,-0.014345,0.080865,0.159448,-0.181693,0.352264,-0.111499,0.119284,-0.068921,0.105112,0.001071,0.03878,-0.146285,-0.259095,-0.218541,-0.360083,-0.21687,0.268648,0.023932,-0.183823,-0.213494,-0.036355,0.131986,-0.050541,-0.055357,-0.059968,-0.014443,0.411979,-0.001871,0.007223
class_1,0.312804,0.158648,0.227303,0.515232,0.210855,0.575375,0.169865,0.350411,0.177176,0.24264,0.120894,-0.007737,0.178312,-0.064872,0.091539,-0.134587,0.03628,0.179819,0.014345,-0.009212,0.300046,0.230798,0.044117,-0.086534,-0.389067,0.109225,-0.489422,0.126191,0.081849,-0.009077,-0.308459,-0.037705,0.278977,0.246266,-0.050541,-0.055367,0.806607,-0.012893,-0.101581,-0.006194,0.005634
class_1,0.194363,0.40245,0.414708,-0.061356,0.298649,0.142289,0.386492,0.152277,0.328995,0.04784,0.082206,0.304554,0.100597,0.339834,0.042085,0.301014,0.148211,0.023498,0.071048,0.112949,0.061271,0.158983,0.004091,0.155222,-0.123777,0.522957,-0.168966,0.529465,0.032707,0.079504,-0.071813,0.472782,0.168619,0.131986,-0.023514,0.394897,-0.059991,-0.011519,-0.088941,-0.012534,0.023628
class_2,-0.555313,-0.216404,0.504071,-0.196803,-0.382559,-0.187327,0.561855,-0.18393,-0.560256,-0.138579,0.391795,-0.131391,-0.516633,-0.143282,0.129098,-0.162946,-0.426673,-0.11075,0.13025,-0.109244,-0.298421,-0.15987,-0.19785,-0.128726,0.047987,-0.228623,0.026855,-0.230989,-0.029749,-0.103258,0.099975,-0.163547,-0.059676,-0.153734,-0.050541,-0.055469,-0.060084,-0.015227,-0.010966,0.001174,0.003302
class_2,-0.211404,-0.227944,-0.006812,-0.177818,-0.160078,-0.163264,-0.007917,-0.172746,-0.087143,-0.112078,-0.024227,-0.097909,-0.344858,-0.101511,-0.132998,-0.149419,-0.249878,-0.106704,0.028484,-0.129122,-0.500337,-0.142714,-0.029797,-0.090536,0.116944,-0.222497,0.149626,-0.218767,-0.016617,-0.137528,0.150062,-0.146882,-0.010743,0.096266,-0.050541,-0.055449,-0.060072,-0.015268,-0.011705,0.001063,0.004909
class_2,-0.012726,-0.245686,-0.289801,-0.220832,-0.048833,-0.219468,-0.201247,-0.193974,-0.088218,-0.156332,-0.085604,-0.1599,-0.252893,-0.181789,-0.181231,-0.199592,-0.184654,-0.151605,-0.137528,-0.135715,-0.302934,-0.203031,-0.107881,-0.147226,0.357277,-0.192076,0.358131,-0.252748,0.011606,-0.135454,0.435065,-0.109278,0.049016,-0.091234,-0.050541,-0.055469,-0.060096,-0.015189,-0.016457,0.001236,0.003495
class_2,-0.261831,-0.252173,0.117387,-0.246111,-0.145985,-0.238465,-0.251374,-0.219837,-0.129592,-0.16104,0.016823,-0.177055,-0.15046,-0.158444,-0.250728,-0.178146,-0.083441,-0.141698,0.007981,-0.121267,-0.250357,-0.197358,-0.111036,-0.136991,0.064686,-0.232364,0.03085,-0.228279,-0.012261,-0.111251,0.082917,-0.186549,-0.100404,-0.07681,-0.050541,-0.055449,-0.060014,-0.015109,-0.003455,0.002534,0.003539
class_2,-0.10063,-0.255523,-0.067326,-0.229446,-0.19172,-0.213262,-0.095996,-0.200344,-0.115168,-0.144861,-0.149802,-0.150573,-0.159102,-0.16318,-0.197349,-0.199763,-0.094519,-0.142837,-0.137023,-0.115122,-0.210571,-0.19035,-0.1536,-0.162945,0.24169,-0.237624,0.232087,-0.246512,-0.047398,-0.138943,0.293309,-0.152791,-0.080914,0.846266,0.165676,-0.055479,-0.060084,-0.015254,-0.0008,0.000855,0.003406
class_2,-0.219604,-0.263661,-0.00599,-0.266472,-0.204906,-0.243985,-0.064851,-0.227169,-0.173518,-0.167274,-0.072515,-0.188787,-0.242453,-0.180661,-0.142174,-0.203031,-0.203305,-0.14873,-0.083634,-0.13945,-0.30877,-0.209409,-0.105876,-0.162604,0.102018,-0.234555,0.104052,-0.241272,-0.05538,-0.155082,0.131296,-0.170259,-0.059676,-0.153734,-0.050541,-0.055439,-0.060049,-0.015267,-0.013878,0.001484,0.001812
class_2,-0.196821,-0.252866,0.043745,-0.235507,-0.283577,-0.206364,-0.049117,-0.178631,-0.263965,-0.139508,-0.054979,-0.152322,-0.175792,-0.175065,-0.106963,-0.169471,-0.070889,-0.145594,-0.099,-0.108025,-0.289165,-0.172334,-0.014456,-0.154066,0.135711,-0.222857,0.09265,-0.245308,-0.067419,-0.160882,0.199479,-0.147451,-0.010743,-0.042622,0.165676,-0.055439,-0.060049,-0.015218,0.00322,0.0009,0.003874
class_2,-0.219018,-0.247394,-0.115798,-0.249439,-0.091404,-0.212789,-0.14869,-0.21337,-0.125783,-0.161358,-0.111502,-0.14727,-0.206433,-0.157719,-0.118736,-0.183822,-0.094551,-0.150117,-0.073755,-0.127252,-0.334527,-0.172809,-0.063961,-0.149804,0.052138,-0.217221,0.101166,-0.190241,-0.003896,-0.135218,0.03884,-0.179231,-0.036355,0.512926,-0.050541,-0.055418,-0.060026,-0.015199,0.006862,0.000718,0.00251
class_2,-0.043561,-0.178643,-0.096374,-0.173075,-0.172575,-0.162677,-0.16332,-0.182305,-0.160695,-0.141039,-0.052159,-0.119761,-0.154111,-0.145443,-0.10573,-0.159967,-0.071465,-0.129804,-0.077822,-0.106235,-0.141177,-0.196953,-0.14884,-0.124587,0.292549,-0.171826,0.269813,-0.199269,0.001651,-0.126671,0.348853,-0.115919,-0.118353,-0.115998,0.21973,-0.055428,-0.060049,-0.014206,0.00279,0.002697,0.002977
class_2,-0.1813,-0.269283,-0.067316,-0.263348,-0.169537,-0.231952,-0.031065,-0.218157,-0.15183,-0.168424,-0.130259,-0.175009,-0.173579,-0.176413,-0.222482,-0.172852,-0.162273,-0.14412,-0.16955,-0.127232,-0.255042,-0.218516,-0.115486,-0.187015,0.12007,-0.233806,0.127899,-0.243941,-0.004817,-0.125445,0.13585,-0.171429,-0.036355,-0.042622,-0.050541,-0.055428,-0.060049,-0.015156,-0.016502,-0.002667,0.004245
class_2,-0.117567,-0.212128,-0.126283,-0.19796,-0.10464,-0.204508,0.036321,-0.181531,-0.098135,-0.144928,-0.138116,-0.148144,-0.163306,-0.154844,-0.142613,-0.15146,-0.135937,-0.143587,-0.04834,-0.119346,-0.249063,-0.173907,-0.121833,-0.127704,0.192526,-0.170579,0.219178,-0.204897,0.073038,-0.107526,0.212235,-0.11173,-0.010743,-0.09491,0.003514,-0.055459,-0.060049,-0.014899,-0.005763,0.000946,0.003507
class_2,-0.028152,-0.257326,-0.304232,-0.248591,-0.083204,-0.230152,-0.261255,-0.205129,-0.07035,-0.162447,-0.23235,-0.162793,-0.098069,-0.162891,-0.175985,-0.182768,-0.07265,-0.157435,-0.052993,-0.118445,-0.285744,-0.20636,-0.098747,-0.145919,0.299717,-0.220509,0.378685,-0.258757,0.009208,-0.142904,0.347798,-0.125807,-0.036355,0.179606,0.111622,-0.055428,-0.060049,-0.015274,0.008633,-0.00003,0.003029
class_2,-0.065243,-0.245428,-0.346065,-0.223172,-0.081214,-0.201906,-0.230024,-0.184231,-0.127648,-0.147417,-0.121042,-0.142671,-0.154373,-0.165414,-0.116023,-0.160488,-0.097833,-0.108024,-0.083504,-0.108954,-0.199533,-0.193386,-0.080025,-0.141068,0.098566,-0.148041,0.249777,-0.182823,0.042982,-0.109495,0.002145,-0.16607,-0.010743,-0.120948,0.003514,-0.055388,-0.060014,-0.013219,0.004841,-0.017204,0.003233
class_2,-0.00476,-0.155317,-0.12971,-0.056035,-0.107947,-0.16084,-0.049328,-0.143021,-0.009187,-0.12766,-0.122235,-0.100146,-0.100848,-0.12238,-0.09759,-0.129513,-0.040038,-0.087956,-0.024604,-0.085155,-0.094378,-0.146379,-0.063569,-0.121124,0.306558,-0.059082,0.319113,-0.149472,-0.145558,-0.140381,0.319993,-0.001805,0.123768,-0.107222,0.517027,-0.055459,-0.060061,0.000188,-0.009895,-0.000909,0.00387
class_2,0.004072,-0.211298,-0.296487,-0.17287,-0.12956,-0.167529,-0.211302,-0.172639,-0.121894,-0.126016,-0.108991,-0.139672,-0.196173,-0.144619,-0.114866,-0.164378,-0.129517,-0.13631,-0.126769,-0.1283,-0.223076,-0.159464,-0.073086,-0.140064,0.287371,-0.125759,0.329546,-0.22402,-0.027471,-0.16667,0.30275,-0.049954,0.123768,-0.10929,0.138649,-0.055418,-0.060049,-0.013953,-0.007105,-0.002055,0.003281
class_2,-0.175737,-0.211612,-0.136494,-0.201736,-0.044124,-0.190582,-0.149657,-0.144487,-0.049486,-0.136225,-0.132223,-0.126542,-0.163223,-0.134327,-0.156077,-0.169407,-0.098522,-0.143102,-0.077997,-0.117321,-0.204851,-0.165011,-0.130477,-0.140733,0.101178,-0.125261,0.16892,-0.146104,0.009791,-0.133308,0.08131,-0.159437,-0.010743,-0.066778,0.003514,-0.055428,-0.060038,-0.013243,-0.013357,0.009154,0.003627
