@relation train_samples_wavelet2ap

@attribute label {class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10}
@attribute m1m numeric
@attribute m1s numeric
@attribute m2m numeric
@attribute m2s numeric
@attribute m3m numeric
@attribute m3s numeric
@attribute m4m numeric
@attribute m4s numeric
@attribute m5m numeric
@attribute m5s numeric
@attribute m6m numeric
@attribute m6s numeric
@attribute m7m numeric
@attribute m7s numeric
@attribute m8m numeric
@attribute m8s numeric
@attribute m9m numeric
@attribute m9s numeric
@attribute m10m numeric
@attribute m10s numeric
@attribute m11m numeric
@attribute m11s numeric
@attribute m12m numeric
@attribute m12s numeric
@attribute centm numeric
@attribute cents numeric
@attribute rollm numeric
@attribute rolls numeric
@attribute tonnm numeric
@attribute tonns numeric
@attribute zcrm numeric
@attribute zcrs numeric
@attribute tempom numeric
@attribute onsetm numeric
@attribute pitchm numeric
@attribute sam numeric
@attribute sbm numeric
@attribute kurtosis numeric
@attribute meauto numeric
@attribute skew numeric
@attribute timerev numeric

@data
class_2,0.076808,-0.190335,0.257176,-0.155141,0.012209,-0.136965,-0.048707,-0.178164,-0.055742,-0.149266,0.1074,-0.137146,0.269254,-0.17162,0.201359,-0.132954,-0.233921,-0.223596,-0.067567,-0.181276,0.303379,-0.198574,0.058782,-0.10955,0.063412,-0.146889,0.1517,-0.174593,-0.020073,-0.191229,0.078787,-0.191936,0.042618,-0.107222,0.111622,-0.072769,-0.062304,-0.018827,0.004709,-0.000423,-0.003525
class_5,0.216693,-0.003402,0.139344,-0.090714,0.068838,0.195852,0.069124,0.228365,0.072685,0.238095,0.095454,-0.081416,-0.036199,0.276142,0.059961,0.120054,0.267325,0.318305,0.199415,-0.001355,-0.150014,0.41602,-0.030058,-0.10864,-0.047627,0.116445,0.036888,-0.031503,0.083457,-0.020859,-0.110098,0.221667,-0.248062,-0.153734,-0.050541,-0.069169,-0.059525,0.03389,-0.153629,0.009728,-0.003333
class_10,0.336273,-0.175825,0.235816,-0.22001,0.404386,-0.232271,0.348179,-0.218399,0.324894,-0.243925,0.311235,-0.180781,0.032422,-0.241889,-0.051187,-0.158539,0.113652,-0.255766,0.015463,-0.173952,-0.023153,-0.233904,0.235774,-0.117775,-0.33784,-0.229986,-0.41993,-0.173857,0.112684,-0.079794,-0.31734,-0.281077,-0.226596,-0.120948,0.165676,-0.069426,-0.059028,-0.025812,0.483832,-0.003976,-0.003319
class_8,0.121693,-0.159575,0.208907,-0.139328,0.00866,-0.043523,-0.078849,-0.088594,-0.047644,-0.053911,0.103604,-0.104413,0.216005,-0.030382,0.024744,0.085787,-0.217841,-0.167599,-0.188914,-0.093872,0.21337,0.008056,0.29482,-0.159536,0.081791,-0.117705,0.188768,-0.117299,-0.005152,-0.038471,0.026673,-0.086072,-0.257365,-0.036086,-0.050541,-0.070824,-0.061209,-0.012681,0.077972,0.057336,-0.002804
class_1,-0.043846,-0.05725,-0.267464,0.022358,-0.261244,0.290048,-0.237969,0.290083,-0.235659,0.270327,-0.30586,0.196976,-0.025294,0.238604,0.113729,0.291541,0.189878,0.038214,0.184297,0.185443,-0.050531,0.293228,-0.377988,0.129756,0.362612,0.079826,0.235711,-0.108927,0.005605,0.019855,0.378248,0.183246,-0.124033,-0.07681,-0.023514,-0.066363,-0.050709,-0.003888,-0.133418,-0.004568,-0.003558
class_8,-0.105207,0.044855,-0.067099,0.182719,-0.244996,0.018648,-0.231407,0.125643,-0.262027,0.141925,-0.242551,0.005632,0.020353,0.285604,0.105032,0.268529,-0.160421,0.228174,-0.063954,-0.040946,0.084226,0.346338,-0.254909,-0.096667,0.304898,-0.035137,0.242498,-0.052061,-0.161449,0.375791,0.336252,0.057398,-0.007363,-0.153734,-0.050541,-0.041665,-0.063217,-0.024777,-0.243992,0.019971,0.280579
class_8,0.058639,-0.148366,0.045778,-0.115639,0.023386,-0.206947,-0.03435,-0.223587,-0.019625,-0.209083,-0.089752,-0.145043,0.054138,-0.18738,-0.019346,-0.104671,-0.096344,-0.171692,-0.12298,-0.078147,0.017199,-0.204983,-0.144572,-0.058009,0.047886,-0.167495,0.127568,-0.155503,-0.111906,0.213627,-0.015675,-0.114497,-0.028784,-0.153734,-0.050541,-0.073418,-0.062457,-0.025681,0.005697,0.006305,-0.006238
class_2,0.073293,-0.207118,0.285318,-0.184967,-0.040241,-0.2089,-0.089167,-0.226817,-0.118948,-0.212619,0.131725,-0.182534,0.344519,-0.212963,0.300375,-0.183645,-0.275979,-0.288515,-0.038357,-0.228939,0.394497,-0.249927,0.094122,-0.143021,0.115258,-0.18904,0.187649,-0.202942,-0.049879,-0.191285,0.158833,-0.174241,-0.066052,-0.09491,0.003514,-0.073049,-0.062142,-0.025523,-0.004087,-0.000608,-0.003362
class_5,0.192499,0.187699,0.075132,0.078172,0.099766,0.021076,0.086269,0.051806,0.094035,0.020611,0.118043,0.065426,-0.030774,0.017495,-0.075528,-0.018785,0.148565,0.071119,0.029153,0.103538,-0.128099,0.069876,0.234833,0.049915,-0.148558,0.090271,-0.078995,0.13203,-0.040297,-0.081837,-0.234328,0.045746,-0.226596,-0.153734,-0.050541,-0.047367,-0.017161,-0.014044,0.549569,0.092336,-0.003337
class_7,0.222765,-0.222937,0.277325,-0.171827,0.225866,-0.249755,0.113656,-0.259276,0.148221,-0.258231,0.222321,-0.165681,0.198193,-0.236847,0.062395,-0.182764,-0.027483,-0.304803,-0.034409,-0.226246,0.184712,-0.261572,0.192847,-0.117651,-0.231537,-0.207508,-0.168792,-0.125018,0.330125,0.191041,-0.255561,-0.247332,-0.007363,-0.122484,0.192703,-0.066072,-0.059535,-0.024338,0.536985,-0.061754,-0.004581
class_5,0.169893,-0.171846,0.056921,-0.174013,0.094549,-0.113938,0.020903,-0.172215,0.025331,-0.154642,0.029891,-0.198279,0.096463,-0.202233,0.006311,-0.13785,-0.015469,-0.089654,-0.070433,-0.176317,0.057594,-0.177504,-0.085004,-0.130899,-0.009471,-0.150489,0.094553,-0.166027,-0.18612,-0.044692,-0.059996,-0.17578,-0.248062,0.179606,-0.050541,-0.072803,-0.062396,0.017593,-0.046383,0.014618,-0.003335
class_3,-0.005734,-0.20368,0.042916,-0.191617,-0.256079,-0.101952,-0.286891,-0.168903,-0.301772,-0.132911,-0.109975,-0.169591,0.247706,-0.199189,0.089033,-0.15224,-0.397286,-0.102203,-0.250917,-0.157496,0.268425,-0.203141,0.014271,-0.096113,0.303604,-0.205132,0.297064,-0.207935,-0.04736,-0.137268,0.354574,-0.214577,-0.147021,0.346266,-0.050541,-0.073787,-0.063146,-0.021702,-0.248509,0.0026,-0.00167
class_10,0.411832,-0.191395,0.305181,-0.174407,0.269788,-0.210971,0.218011,-0.186938,0.21597,-0.21033,0.364682,-0.128383,0.094492,-0.184611,0.052953,-0.157153,0.285608,-0.26187,0.18913,-0.186191,-0.087085,-0.166263,0.247188,-0.1377,-0.385158,-0.193641,-0.479598,-0.075163,0.177803,0.059829,-0.40839,-0.265907,-0.25282,-0.112918,0.057568,-0.061835,-0.050212,-0.025525,0.614981,-0.003827,-0.003336
class_4,0.014268,-0.084514,-0.000905,0.007151,-0.142323,0.238509,-0.148741,0.200106,-0.13955,0.182754,-0.123394,0.089907,0.010237,0.052579,0.036875,-0.013652,-0.004967,0.370202,-0.001681,0.273094,0.015407,0.10603,0.043433,0.212509,0.213705,0.091108,0.230526,0.02845,0.026918,0.238228,0.193973,0.167444,-0.147021,-0.0204,-0.050541,-0.061164,-0.053144,-0.020946,-0.309592,-0.015434,0.017235
class_3,-0.036864,-0.163551,-0.05697,-0.10902,-0.189105,-0.106881,-0.215698,-0.149957,-0.198044,-0.140104,-0.200677,-0.117125,0.044359,-0.178973,-0.123584,-0.121759,-0.321529,-0.055077,-0.31268,-0.066025,0.050531,-0.210513,-0.04388,-0.027542,0.219989,-0.156944,0.273863,-0.173303,-0.028199,-0.116583,0.229758,-0.19245,-0.124033,-0.09968,-0.050541,-0.073071,-0.062436,-0.017748,-0.233436,0.001573,0.003265
class_7,0.070456,-0.183621,0.287102,-0.173348,0.108079,-0.149598,0.048059,-0.210194,0.060796,-0.184542,0.126211,-0.207284,0.138769,-0.233415,0.067126,-0.160538,-0.232295,-0.123823,-0.12376,-0.184922,0.175899,-0.242075,0.078694,-0.134514,-0.032182,-0.190789,0.050391,-0.149057,0.065869,-0.189702,-0.027063,-0.206528,-0.028784,0.846266,-0.050541,-0.072467,-0.062193,-0.025382,-0.0154,-0.009331,-0.00499
class_9,-0.186148,-0.078748,-0.295849,-0.003964,-0.171322,0.597444,-0.082425,0.524922,-0.095353,0.512428,-0.291577,0.371332,-0.292193,0.285953,-0.136187,0.336571,0.121955,0.504484,0.064703,0.58134,-0.206286,0.26802,-0.120085,0.535213,0.280569,0.060629,0.254481,-0.108156,-0.073503,0.098548,0.276247,0.065166,-0.124033,-0.066778,0.138649,-0.072646,-0.061716,-0.014411,-0.254392,-0.000713,-0.003337
class_8,0.117839,0.018137,0.18845,-0.035227,0.053719,-0.124304,-0.017161,-0.130653,-0.00574,-0.12679,0.08324,0.015696,0.180475,-0.071391,0.105052,-0.07125,-0.087103,0.046487,-0.05426,-0.092584,0.16636,-0.042264,0.114757,0.01441,0.019132,-0.133543,0.133142,-0.10073,-0.033247,0.152322,-0.065758,-0.084933,0.18549,-0.153734,0.084595,-0.071607,-0.057709,-0.023361,0.082713,-0.028217,0.015297
class_4,0.06596,-0.043273,0.060268,0.028582,-0.061789,0.356489,-0.088491,0.319658,-0.073081,0.277631,-0.048993,0.138934,0.058849,0.181675,0.208897,0.225312,0.245768,0.202891,0.251385,0.222824,0.023879,0.269268,-0.059818,0.254651,0.174693,0.207984,0.150887,0.070162,0.097165,0.094267,0.201923,0.322231,-0.097364,-0.0204,-0.050541,-0.069471,-0.057658,-0.004221,-0.203169,0.000002,-0.003088
class_5,0.174821,-0.121277,0.024638,-0.193574,0.052264,0.034847,0.000361,-0.03422,0.003673,-0.023139,0.015869,-0.125763,0.047025,-0.10566,-0.095179,-0.044275,-0.047283,-0.013187,-0.137322,-0.203996,-0.018714,-0.037512,0.006645,-0.165229,0.067952,-0.102742,0.153349,-0.145584,-0.016121,-0.166422,0.064254,-0.131141,-0.248062,0.096266,0.084595,-0.073228,-0.062396,0.087449,-0.210217,0.058,-0.003336
class_7,0.083452,-0.21895,0.325087,-0.20307,-0.037589,-0.225762,-0.08749,-0.23643,-0.11035,-0.223175,0.173486,-0.196883,0.346752,-0.213576,0.265531,-0.18374,-0.324485,-0.297907,-0.088055,-0.224061,0.401987,-0.255362,0.225755,-0.152305,0.102042,-0.208885,0.202507,-0.199669,0.322425,0.029626,0.135882,-0.19413,-0.048288,-0.153734,-0.050541,-0.072725,-0.062213,-0.026062,-0.000367,-0.001418,-0.007843
class_1,0.128068,-0.075637,0.00896,-0.106377,-0.116198,0.159623,-0.151393,0.138657,-0.157954,0.146786,-0.055007,0.00908,0.152546,0.159338,0.102618,0.148808,-0.019257,0.253115,-0.004864,-0.072421,0.076458,0.350431,-0.131075,-0.025358,0.2357,0.006706,0.220888,-0.139446,-0.037607,-0.18766,0.28781,0.019553,0.016321,-0.07966,-0.050541,-0.073026,-0.062294,-0.015553,-0.171269,-0.003429,-0.018432
class_8,-0.019968,-0.19478,0.090106,-0.16392,-0.091332,-0.153123,-0.119104,-0.206621,-0.108355,-0.169633,-0.125778,-0.077468,0.021217,-0.18586,-0.013202,-0.120356,-0.227091,-0.272649,-0.184059,-0.161483,0.041611,-0.217267,-0.087463,-0.123063,0.170974,-0.163965,0.239564,-0.121381,-0.144031,0.498955,0.124885,-0.070704,0.360823,0.512926,-0.050541,-0.07353,-0.063004,-0.026274,-0.205825,0.006571,0.38524
class_6,-0.450518,0.252393,-0.442623,0.317808,0.085144,-0.047313,0.240602,-0.123801,0.244392,-0.144661,-0.069977,-0.07974,-0.508735,-0.067684,-0.313561,-0.182557,0.313656,-0.055015,0.170412,-0.017972,-0.441076,-0.147775,-0.156114,-0.147605,-0.405547,0.119794,-0.496518,0.246928,-0.00415,-0.163499,-0.381145,0.036844,0.234948,-0.153734,-0.050541,-0.060516,0.713367,0.293212,-0.126397,0.106264,-0.006172
class_10,0.36453,-0.208216,0.203313,-0.172045,0.233652,-0.228619,0.243562,-0.191411,0.236436,-0.192883,0.239038,-0.177574,-0.114072,-0.141714,-0.114063,-0.149922,0.265263,-0.253758,0.109804,-0.188339,-0.277405,-0.131168,0.103427,-0.123154,-0.242766,-0.214537,-0.213437,-0.122346,0.080781,-0.04086,-0.303839,-0.260774,-0.257365,-0.104954,-0.050541,-0.067895,-0.057628,0.05694,0.56029,0.307736,-0.003403
class_9,-0.278277,0.432252,-0.417946,0.154467,-0.117006,0.250708,-0.003002,0.370304,-0.005989,0.373274,-0.215447,0.171648,-0.32641,0.226349,-0.21027,0.198631,0.168174,0.209894,0.061175,0.286776,-0.334671,0.170186,-0.261245,0.230911,-0.075214,0.524384,-0.202502,0.447778,-0.034776,0.060757,-0.032317,0.553859,-0.207367,0.068486,-0.050541,0.521728,-0.062051,0.004712,-0.173767,0.003638,-0.002565
class_4,-0.033174,0.123389,-0.073133,0.202945,-0.149606,0.273714,-0.147098,0.245865,-0.153511,0.230432,-0.136676,0.331906,0.029963,0.260242,0.05947,0.145656,-0.016234,0.372681,0.01115,0.187301,0.047757,0.28609,-0.081734,0.189133,0.258955,0.246876,0.222832,0.345775,-0.022793,0.140115,0.279255,0.207197,-0.066052,-0.153734,-0.050541,-0.05895,-0.017282,-0.02047,-0.200047,0.023708,-0.002873
class_9,-0.295138,0.578638,-0.262642,0.7282,0.047372,-0.224026,0.140941,-0.001966,0.13852,0.029831,0.00773,0.2013,-0.218299,0.55799,-0.102658,0.363944,0.156648,0.32509,0.121003,-0.038185,-0.151188,0.580441,-0.051106,0.120207,-0.330435,0.205732,-0.386832,0.347434,-0.090443,-0.14718,-0.294393,0.168776,-0.066052,-0.153734,-0.050541,0.687097,-0.06197,-0.019838,0.232356,-0.005166,-0.003278
class_9,-0.265958,0.60997,-0.234125,0.748862,0.04075,-0.268324,0.112493,0.059261,0.123407,0.044223,0.021623,0.24064,-0.167847,0.625505,-0.084814,0.363944,0.150928,0.29296,0.114488,-0.03842,-0.113631,0.623168,-0.025432,0.169821,-0.322522,0.251501,-0.357151,0.449356,0.022792,-0.097285,-0.336371,0.046356,0.105137,0.512926,-0.050541,0.655054,-0.060844,-0.021235,0.438727,-0.002937,-0.003365
class_9,-0.304455,-0.034082,-0.353609,-0.010754,-0.067192,0.707769,0.039897,0.606818,0.029418,0.59217,-0.200371,0.669476,-0.345836,0.217585,-0.123603,0.354964,0.26982,-0.020128,0.20769,0.02209,-0.262156,0.240317,-0.227259,0.355152,0.13254,0.244763,0.118849,-0.016981,-0.076382,0.11394,0.076267,0.35395,0.234948,-0.153734,-0.050541,-0.047904,-0.014198,-0.010711,-0.201758,-0.000068,-0.004027
class_6,-0.47625,0.293994,-0.508405,0.236664,0.02805,-0.093036,0.191059,0.025891,0.200477,0.007776,-0.09765,-0.033361,-0.473608,0.106172,-0.297582,-0.03463,0.280774,0.046487,0.145444,0.052543,-0.408412,0.045258,-0.16477,-0.044165,-0.43318,0.176488,-0.575686,0.216227,-0.014919,-0.100404,-0.38905,0.16196,0.442638,0.179606,-0.050541,0.775233,0.110033,0.090287,0.345673,-0.016101,-0.013886
class_5,-0.427059,0.362258,-0.423088,0.377667,0.0457,-0.075286,0.188579,0.076537,0.196578,0.084477,-0.032717,-0.04173,-0.382662,0.306894,-0.220965,0.144231,0.262357,0.232357,0.166694,0.066726,-0.31248,0.275208,-0.093033,-0.078513,-0.074948,0.113256,0.012863,0.080852,0.159907,0.195912,-0.18532,0.288874,-0.248062,-0.153734,-0.050541,0.03719,0.065802,0.091002,-0.073364,-0.006898,-0.003336
class_1,-0.161207,0.196101,-0.304988,0.093778,-0.272922,0.446141,-0.22724,0.516842,-0.234661,0.515062,-0.266886,0.35733,-0.018856,0.410745,0.055878,0.231572,0.045423,0.448497,0.064215,0.2214,-0.012355,0.426552,-0.268437,0.068607,0.315641,0.188428,0.216187,0.021688,0.010875,-0.030218,0.33594,0.301364,-0.273693,-0.153734,-0.050541,-0.051504,-0.013052,-0.014218,-0.159318,-0.002155,-0.003604
class_1,-0.36494,0.23438,-0.52799,0.067939,-0.17295,0.420391,-0.031313,0.480682,-0.030698,0.467073,-0.305615,0.51569,-0.387669,0.3048,-0.240734,0.130027,0.178897,0.323789,0.068652,0.162828,-0.340902,0.294526,-0.240753,0.118047,-0.017754,0.540391,-0.143341,0.459756,-0.031806,-0.023454,0.007608,0.538666,-0.097364,-0.153734,-0.050541,-0.071763,0.428291,0.021946,-0.232101,0.010726,-0.002509
class_4,0.084246,-0.045129,0.084579,0.044717,0.038527,0.407537,0.028304,0.328586,0.031337,0.280792,0.002213,0.216689,-0.070922,0.111562,-0.001895,-0.050108,0.157346,0.434926,0.111538,0.340823,-0.089881,0.159554,0.012695,0.076509,-0.014854,0.252358,-0.016264,0.206987,-0.005118,0.066912,-0.026887,0.366058,-0.265877,-0.042622,0.030541,-0.057329,-0.045799,-0.016709,-0.254807,-0.027858,0.016384
class_4,0.112538,-0.056791,-0.048184,-0.064196,-0.136272,0.22021,-0.148895,0.223164,-0.143071,0.218482,-0.116204,0.096465,0.051116,0.136691,0.101401,0.184513,0.132907,0.111831,0.108275,0.065358,-0.035423,0.283145,-0.208258,0.090791,0.275486,0.076078,0.21872,-0.13016,0.266498,0.145052,0.261284,0.190595,0.072049,-0.07681,0.165676,-0.072445,-0.062193,-0.006166,-0.16044,0.001697,-0.003409
class_3,0.063859,-0.18699,0.114196,-0.130222,-0.047869,-0.095459,-0.110556,-0.164309,-0.09234,-0.132374,-0.01283,-0.097845,0.160654,-0.175432,0.00052,-0.117118,-0.243735,-0.091266,-0.202302,-0.165897,0.163159,-0.171465,0.056745,-0.062601,0.15524,-0.167354,0.220535,-0.166977,-0.015463,-0.171059,0.190321,-0.175224,0.042618,-0.07681,-0.050541,-0.073205,-0.062142,-0.007774,-0.207165,-0.006829,0.0058
class_2,0.302434,-0.162277,0.196839,-0.166911,0.211565,-0.182278,0.120544,-0.184726,0.127523,-0.204911,0.237647,-0.116595,0.172667,-0.212854,0.082084,-0.17662,0.121974,-0.238641,0.056374,-0.197137,0.103794,-0.224405,0.146004,-0.118437,-0.255161,-0.138395,-0.180186,-0.052447,0.080264,-0.071503,-0.333855,-0.196182,0.042618,-0.066778,0.003514,-0.056166,-0.049025,-0.024404,0.582082,0.001988,-0.00331
class_9,-0.217091,-0.069898,-0.476658,-0.019315,-0.227756,0.207847,-0.111566,0.245976,-0.124043,0.241926,-0.488631,0.122428,-0.443544,0.247988,-0.294027,0.21331,0.126192,0.168902,-0.007173,0.22592,-0.384937,0.184512,-0.370896,0.357866,0.34764,-0.084383,0.28131,-0.186521,-0.0145,0.078097,0.382038,-0.033578,0.234948,-0.028734,-0.050541,-0.073082,-0.059373,0.012453,-0.141757,-0.002353,-0.003338
class_1,-0.405213,0.492004,-0.430249,0.448324,0.027758,0.047795,0.17266,0.158612,0.180807,0.160077,-0.052591,0.019625,-0.393773,0.350482,-0.2179,0.221211,0.292484,0.069322,0.182205,-0.120964,-0.344781,0.295224,-0.133546,-0.137286,-0.416094,0.213925,-0.557187,0.221041,-0.012726,-0.040054,-0.39055,0.182675,0.442638,0.000112,0.030541,0.653724,0.15607,0.043771,-0.129081,-0.004819,-0.002485
class_9,-0.290841,0.570044,-0.272948,0.671923,0.010375,-0.112608,0.101405,0.134974,0.101951,0.152581,-0.011671,0.099238,-0.208614,0.568422,-0.106741,0.363771,0.127943,0.433191,0.093568,0.153337,-0.150932,0.566514,-0.036291,0.226931,-0.262462,0.342721,-0.344402,0.406645,-0.038778,-0.131151,-0.195126,0.402956,-0.066052,0.096266,0.111622,-0.072702,0.613026,-0.011604,-0.082864,0.007086,-0.003335
class_3,0.099367,-0.155319,0.247267,-0.18601,-0.049721,-0.08446,-0.112516,-0.180648,-0.127373,-0.137499,0.126167,-0.179991,0.336917,-0.240799,0.233141,-0.182056,-0.276381,0.004349,-0.094183,-0.147572,0.371088,-0.230789,0.1855,-0.102227,0.104768,-0.124732,0.198041,-0.152505,-0.124352,-0.16809,0.133128,-0.065731,-0.097364,0.346266,-0.050541,-0.071338,-0.060336,-0.023898,-0.032596,0.004162,-0.000759
class_10,0.404569,-0.100875,0.274,-0.187864,0.325706,-0.181128,0.305304,-0.186661,0.285285,-0.203996,0.345493,-0.083891,-0.02383,-0.243591,-0.075411,-0.207317,0.226321,-0.051948,0.093267,-0.062775,-0.17895,-0.20366,0.256387,-0.13957,-0.342241,-0.154596,-0.413308,-0.088311,0.000717,0.052691,-0.347552,-0.203558,0.234948,-0.101102,0.327838,-0.068185,-0.056542,-0.014554,0.445306,-0.014007,-0.003082
class_8,0.028245,-0.183085,0.069847,-0.152795,-0.054901,-0.176809,-0.106852,-0.205926,-0.086333,-0.179949,-0.080637,-0.152237,0.029231,-0.172656,-0.110333,-0.103898,-0.271962,-0.137146,-0.278392,-0.122128,0.035679,-0.1916,0.070971,-0.046731,0.159341,-0.196677,0.264472,-0.147286,-0.043887,0.176323,0.178796,-0.154921,0.105137,-0.153734,-0.050541,-0.073496,-0.06267,-0.024298,-0.267015,0.002061,0.040039
class_8,0.059398,-0.190744,0.226061,-0.142168,0.015671,-0.230486,-0.051487,-0.237455,-0.046291,-0.246284,0.063739,-0.167202,0.218633,-0.237584,0.140406,-0.120533,-0.21524,-0.286111,-0.106982,-0.107325,0.234581,-0.283689,0.098293,-0.110361,0.063978,-0.183287,0.173439,-0.166162,-0.010203,0.377346,-0.027688,-0.068537,-0.124033,-0.058496,0.517027,-0.072803,-0.06267,-0.02515,0.16868,-0.047717,0.015268
