@relation train_samples_wavelet1dl

@attribute label {class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10}
@attribute m1m numeric
@attribute m1s numeric
@attribute m2m numeric
@attribute m2s numeric
@attribute m3m numeric
@attribute m3s numeric
@attribute m4m numeric
@attribute m4s numeric
@attribute m5m numeric
@attribute m5s numeric
@attribute m6m numeric
@attribute m6s numeric
@attribute m7m numeric
@attribute m7s numeric
@attribute m8m numeric
@attribute m8s numeric
@attribute m9m numeric
@attribute m9s numeric
@attribute m10m numeric
@attribute m10s numeric
@attribute m11m numeric
@attribute m11s numeric
@attribute m12m numeric
@attribute m12s numeric
@attribute centm numeric
@attribute cents numeric
@attribute rollm numeric
@attribute rolls numeric
@attribute tonnm numeric
@attribute tonns numeric
@attribute zcrm numeric
@attribute zcrs numeric
@attribute tempom numeric
@attribute onsetm numeric
@attribute pitchm numeric
@attribute sam numeric
@attribute sbm numeric
@attribute kurtosis numeric
@attribute meauto numeric
@attribute skew numeric
@attribute timerev numeric

@data
class_3,-0.187889,-0.202738,-0.044198,-0.211115,-0.049521,-0.129024,-0.20978,-0.134365,-0.071141,-0.150445,-0.11757,-0.134392,-0.039924,-0.151667,-0.049013,-0.12826,-0.162519,-0.144522,-0.00303,-0.11094,-0.067295,-0.211479,-0.037553,-0.147309,0.027345,-0.205576,0.098182,-0.204959,0.00926,-0.130571,0.012624,-0.161604,0.08218,0.346266,-0.050541,-0.057293,-0.057804,-0.013717,-0.020852,0.000947,0.003638
class_5,0.038573,-0.056198,0.061446,0.11883,-0.045479,0.040076,-0.128548,0.142272,0.074311,-0.028636,-0.181176,0.136507,-0.037831,-0.005516,0.059302,-0.01794,-0.066495,0.005219,-0.035676,-0.015756,-0.132377,-0.006292,0.202133,0.035982,0.164627,-0.059454,0.217083,-0.114856,-0.154572,-0.049477,0.16446,0.022325,0.08218,-0.153734,-0.050541,-0.042571,-0.057781,-0.004437,-0.016788,-0.010098,0.002554
class_9,0.006937,0.42951,-0.028352,0.116208,0.497673,0.308141,0.256907,0.094053,0.067459,0.085359,-0.016718,0.100402,0.029269,0.294345,0.051314,0.448473,0.060497,0.146692,-0.129939,0.313762,0.078003,0.244266,0.152553,0.353651,-0.099264,0.012173,-0.144228,0.227062,0.04217,0.268671,-0.071102,-0.074591,0.276951,-0.028734,-0.050541,-0.053625,-0.057793,-0.013298,-0.064135,-0.000458,0.00393
class_6,-0.054518,0.236018,0.190536,0.286038,-0.067389,0.176033,-0.076579,0.172465,-0.045817,0.152206,-0.00375,0.084879,0.087252,-0.037202,0.01059,0.067689,0.038243,0.011713,0.056773,0.043335,0.114545,0.054072,0.088943,0.114269,0.087843,0.087352,0.078599,0.125267,-0.045287,-0.131316,0.117348,0.14737,0.217816,-0.153734,0.057568,-0.013308,-0.057816,-0.009308,0.02021,0.00056,0.005188
class_1,-0.194441,0.042836,-0.13449,-0.057724,0.108772,0.15687,0.039347,-0.050804,0.055657,-0.023248,-0.031613,-0.012626,-0.04172,-0.046661,0.063148,0.145445,0.126077,-0.010952,0.008631,-0.060095,-0.120917,0.014221,-0.078297,-0.045056,-0.054402,-0.048287,-0.047173,0.085392,0.037463,-0.141948,-0.102926,-0.169992,-0.012769,-0.073734,-0.050541,-0.057304,-0.057804,-0.010881,-0.057392,0.000815,0.002841
class_7,-0.276558,-0.190092,-0.192512,-0.228005,-0.153428,-0.219649,-0.155356,-0.194149,-0.050935,-0.140258,-0.083553,-0.156225,0.032361,-0.164579,-0.07853,-0.14085,-0.011267,-0.140404,-0.014299,-0.108683,0.034603,-0.213756,-0.093307,-0.145346,-0.097488,-0.199628,-0.105898,-0.162038,0.02843,-0.11724,-0.122418,-0.200285,0.08218,0.131986,-0.050541,-0.057304,-0.057793,-0.013446,0.033381,0.001305,0.003282
class_4,0.014559,0.194176,-0.105366,0.23507,0.079479,0.394929,0.08121,0.357024,0.161659,0.113495,0.013299,0.260476,-0.031744,0.31192,-0.116666,0.214437,-0.194035,0.191552,-0.028969,0.073623,0.09679,0.252219,-0.049861,0.243988,-0.025778,0.145635,0.023245,0.193177,0.059924,0.302486,-0.083711,0.118568,0.046991,-0.082306,-0.050541,-0.008624,-0.057781,-0.013149,-0.18624,-0.004132,0.001264
class_9,0.186293,0.347677,0.154213,0.065201,0.199956,0.19413,0.039555,0.110891,0.079411,0.048469,-0.029363,0.26166,0.100526,-0.024949,0.12291,-0.141597,0.002737,0.055993,-0.078224,0.189775,0.000027,0.082355,0.053025,-0.091064,-0.356748,0.280397,-0.476019,0.276794,0.013809,0.300068,-0.25897,0.123646,-0.061701,-0.153734,-0.050541,0.632258,-0.057828,-0.012951,0.214131,0.000396,0.009144
class_1,0.05535,-0.200695,-0.399144,-0.008186,-0.30878,-0.119985,-0.238715,0.018907,-0.166623,0.041955,-0.14112,-0.029462,0.135294,0.064384,-0.003082,-0.017823,-0.168265,-0.013696,-0.068013,-0.087178,0.424406,0.519344,-0.143659,-0.014175,-0.059889,-0.183584,0.027341,-0.184434,-0.079377,0.006346,-0.170464,-0.212024,-0.03838,0.046266,-0.050541,-0.057293,-0.057793,-0.012386,-0.167855,0.002265,0.002139
class_7,-0.277866,-0.222867,-0.183792,-0.223972,-0.124635,-0.236591,-0.118289,-0.203494,-0.083679,-0.148921,-0.107284,-0.159418,0.027434,-0.163525,-0.039756,-0.156989,-0.000143,-0.143934,-0.041319,-0.134726,0.038701,-0.197033,-0.092369,-0.175756,-0.09216,-0.2131,-0.096383,-0.180556,0.036845,-0.091755,-0.115759,-0.206292,-0.03838,0.096266,-0.050541,-0.057293,-0.057804,-0.01376,0.013729,0.001746,-0.005751
class_3,-0.213821,-0.175381,-0.09381,-0.152983,-0.220639,-0.168149,-0.023712,-0.160027,-0.07553,-0.134672,-0.037263,-0.131506,-0.025814,-0.144895,0.000984,-0.133368,-0.016615,-0.132907,0.01794,-0.124085,-0.027028,-0.189254,-0.045031,-0.141978,-0.003736,-0.16824,0.023592,-0.170953,-0.021317,-0.115236,-0.010655,-0.120769,0.015549,0.131986,-0.050541,-0.057293,-0.057793,-0.013659,0.015246,0.001194,0.005245
class_6,0.367298,0.059588,0.197778,-0.050665,0.327881,-0.136247,0.130998,-0.213682,0.159297,-0.085694,0.119036,-0.144611,0.111984,-0.039512,0.101152,-0.208613,0.096741,-0.159675,0.062237,-0.06624,0.105406,-0.338633,0.068215,-0.207023,-0.240415,0.559132,-0.29965,0.624337,0.071578,-0.199559,-0.180184,0.36204,0.644839,0.096266,-0.050541,0.554875,-0.057828,-0.001462,-0.097678,-0.012415,0.008058
class_7,0.129497,-0.231073,-0.085033,-0.258952,0.084181,-0.248337,0.160114,-0.197988,0.236324,-0.140597,0.031552,-0.194791,-0.216881,-0.172896,-0.068948,-0.156904,0.046197,-0.107788,0.110882,-0.120809,-0.476001,-0.158024,0.134407,-0.132954,0.102322,-0.180913,0.200113,-0.210421,0.036077,-0.118863,0.007955,-0.123347,0.08218,-0.115272,-0.050541,-0.057304,-0.057793,-0.013664,0.058317,0.001517,0.00121
class_5,0.038112,0.318958,-0.150717,0.101982,-0.076833,-0.061175,0.04567,0.045138,0.151082,-0.100479,0.049661,0.046884,0.055681,-0.088923,-0.00245,-0.084108,0.057996,-0.084113,0.063169,-0.087392,0.141365,-0.109498,0.008959,0.117004,0.018021,0.0513,0.074861,0.082922,-0.01922,-0.140424,-0.015948,0.081099,-0.300561,-0.153734,-0.050541,-0.055952,-0.057816,-0.00977,0.150721,0.010317,0.002506
class_8,-0.116495,-0.131847,0.126653,-0.063623,-0.256776,-0.038474,-0.283151,-0.050873,-0.050703,-0.113432,-0.007147,-0.077343,-0.1617,-0.106907,-0.187199,-0.084182,-0.263061,-0.119402,-0.271241,-0.041363,-0.074711,-0.103153,0.197612,-0.058367,0.068576,-0.197945,0.096372,-0.135469,0.024509,0.042579,0.071152,-0.119422,-0.03838,-0.153734,-0.050541,-0.057314,-0.057804,-0.013709,-0.162118,0.001181,0.008326
class_9,0.12378,0.388928,-0.06518,0.512041,0.400979,-0.000058,0.070377,0.151899,0.043225,0.124555,-0.010811,0.190784,0.145889,0.099459,0.41389,0.614475,0.322019,0.270703,0.09419,0.129375,0.087806,0.083677,-0.126794,0.306244,-0.295537,0.274223,-0.417793,0.297162,-0.306901,0.643172,-0.226596,0.067772,-0.152266,0.012932,-0.050541,0.390953,-0.057804,-0.013662,-0.118456,0.001305,-0.084397
class_2,-0.127232,-0.19765,-0.111222,-0.210444,-0.097463,-0.194931,-0.102309,-0.207808,-0.001828,-0.137874,-0.059534,-0.144854,-0.03497,-0.169023,0.021456,-0.156782,-0.049101,-0.166439,0.017875,-0.123414,-0.088898,-0.194617,0.010499,-0.153752,0.095376,-0.142198,0.172956,-0.167068,-0.096811,-0.177203,0.106555,-0.129272,-0.012769,-0.09491,-0.050541,-0.057334,-0.057804,-0.013769,-0.008002,0.004844,0.003671
class_2,0.058115,-0.03156,-0.006749,0.156767,-0.172537,-0.071658,0.057017,-0.089858,0.021946,-0.088847,-0.030076,-0.020018,-0.071081,-0.053942,0.041403,-0.101667,-0.018165,-0.08263,0.068884,-0.09303,-0.082407,-0.11434,-0.006567,-0.063961,0.275236,-0.032008,0.249886,-0.126629,-0.136332,-0.153341,0.333107,0.010889,0.121742,-0.107222,0.517027,-0.057344,-0.057874,0.002129,0.000452,-0.003902,0.002986
class_3,-0.21356,-0.207926,-0.152114,-0.182145,-0.099544,-0.231147,-0.13665,-0.18852,-0.049991,-0.146496,-0.043789,-0.133208,-0.046854,-0.168314,-0.047088,-0.154536,-0.015627,-0.159236,-0.057058,-0.140066,-0.020022,-0.208593,-0.026311,-0.152222,-0.019277,-0.181864,0.028804,-0.186439,-0.046693,-0.139579,-0.04637,-0.132874,-0.203692,0.046266,-0.050541,-0.057304,-0.057793,-0.013777,-0.009178,0.001199,0.002159
class_2,-0.069788,-0.208237,0.142627,-0.194575,-0.288891,-0.230731,0.052461,-0.206894,-0.072267,-0.146454,-0.01257,-0.122784,-0.092667,-0.118751,-0.009862,-0.170129,-0.015953,-0.168467,0.040038,-0.135427,-0.060124,-0.195043,0.030913,-0.140085,0.207919,-0.214014,0.162845,-0.224586,-0.092357,-0.154069,0.305608,-0.151529,0.015549,0.846266,0.165676,-0.057354,-0.057862,-0.013856,0.006397,0.001474,0.002347
class_2,-0.019344,-0.199164,-0.227407,-0.210116,-0.022048,-0.15327,-0.100691,-0.179024,-0.051001,-0.146299,-0.031412,-0.129191,-0.095981,-0.145704,-0.052259,-0.108614,-0.079596,-0.123826,-0.047571,-0.114853,-0.098166,-0.179285,-0.026599,-0.137821,0.071018,-0.149207,0.18156,-0.175434,0.046886,-0.141964,0.00728,-0.164783,-0.012769,-0.120948,0.003514,-0.057304,-0.057804,-0.012055,-0.014783,-0.015631,0.002396
class_5,0.287791,0.278453,0.031053,0.095003,-0.26474,0.059274,0.233247,-0.036883,0.095666,-0.091702,-0.11767,0.030102,-0.003746,0.053406,-0.244137,0.058163,0.058225,-0.071196,-0.256672,0.099209,-0.007987,0.006615,0.086779,-0.018401,0.285655,0.028905,0.253062,-0.12744,0.19799,-0.148323,0.29696,-0.008618,0.08218,-0.07681,0.084595,-0.057324,-0.057828,-0.002916,-0.05908,0.00268,0.002555
class_1,0.142799,0.101972,-0.110559,0.173846,-0.170396,0.362485,-0.267994,0.429946,-0.064433,0.166791,-0.087599,0.215755,0.157079,0.162285,0.072051,0.137058,-0.201212,0.182274,-0.121912,0.13443,0.295249,0.385707,0.093893,0.221351,-0.021069,-0.062532,0.055625,-0.055375,0.017491,0.121536,-0.12515,-0.026123,0.015549,-0.053734,-0.050541,-0.057293,-0.053775,-0.011011,0.251894,-0.004348,-0.00008
class_10,0.153324,-0.114497,0.016265,-0.130421,0.253277,0.035874,0.292605,0.068244,0.31466,0.027208,0.08246,-0.055284,-0.171664,0.007691,0.077084,-0.071699,0.29102,0.016359,0.252978,-0.038334,-0.249847,-0.011611,-0.01131,-0.038612,0.253495,-0.019767,0.269924,-0.160375,0.099393,-0.179952,0.243794,-0.037675,-0.1665,-0.112918,0.273784,-0.057314,-0.057828,0.086301,0.017901,-0.174929,0.002572
class_5,0.015593,-0.097024,-0.183354,-0.03214,-0.017206,0.037501,0.039566,0.026871,0.04107,0.086911,-0.108633,0.076884,0.091753,0.17487,-0.159718,0.058677,-0.121897,0.101989,-0.022154,0.188726,0.188748,0.150603,-0.008538,0.133422,0.081548,-0.033597,0.174169,-0.029362,0.006118,-0.166969,-0.052873,-0.093289,-0.136936,-0.04847,-0.050541,-0.057293,-0.057793,-0.008434,0.119737,0.011306,0.002607
class_7,-0.060882,-0.16624,-0.066563,-0.22216,-0.104106,-0.20144,-0.11089,-0.156778,0.027542,-0.098057,-0.040879,-0.158411,-0.080043,-0.107886,-0.178461,-0.152522,-0.112505,-0.128911,-0.20175,-0.128967,-0.113342,-0.217276,-0.03332,-0.150206,-0.00437,-0.199105,0.053794,-0.176329,-0.196892,-0.12865,-0.10239,-0.160777,-0.136936,-0.113734,-0.050541,-0.057293,-0.057769,-0.013705,-0.050185,0.001096,0.00212
class_6,0.297058,0.09999,0.1162,0.17053,0.275353,0.088403,0.077058,-0.010234,0.150958,-0.090102,0.101732,0.000635,0.067595,0.104813,0.136268,-0.051342,0.084156,0.067181,0.052319,-0.015324,0.072065,0.179816,0.063651,-0.036719,-0.104957,0.765756,-0.167289,0.756848,0.068591,0.057715,0.013299,0.773663,0.644839,-0.153734,-0.050541,-0.057344,0.549879,-0.001352,-0.025768,0.013979,0.000665
class_4,-0.138442,0.183908,0.087099,0.352312,-0.192006,0.582599,-0.33434,0.180822,-0.318085,0.112524,-0.005543,0.269359,0.217901,0.085719,-0.135483,0.115583,0.0378,0.127002,-0.293454,0.21276,0.217087,0.293375,0.248357,0.359275,-0.015154,-0.133772,-0.020298,-0.087386,-0.264073,0.307123,-0.055796,-0.055046,-0.203692,0.012932,0.003514,-0.057314,-0.04878,-0.013566,0.00046,0.001521,0.001428
class_2,-0.182758,-0.173723,-0.117685,-0.201133,0.14745,-0.187362,-0.049337,-0.178217,0.052069,-0.155157,0.001337,-0.151697,-0.088554,-0.149044,-0.006001,-0.153312,-0.045598,-0.152965,0.007246,-0.143941,-0.055941,-0.224491,0.045275,-0.130682,0.039524,-0.133015,0.129186,-0.136615,-0.060013,-0.189458,-0.004169,-0.175873,0.046991,-0.110256,0.003514,-0.057304,-0.057804,-0.013751,-0.009503,0.000877,0.002554
class_7,0.000485,-0.182058,-0.131033,-0.177052,0.154493,-0.136045,0.186189,-0.105749,0.216429,-0.037763,0.019958,-0.119053,-0.11458,-0.074825,-0.04793,-0.131079,0.188451,-0.034858,0.105089,-0.087648,-0.19871,-0.049881,-0.011092,-0.162575,0.015516,-0.157563,0.095277,-0.163222,-0.169485,-0.113713,-0.147721,-0.218951,0.046991,-0.0704,-0.050541,-0.057293,-0.057781,-0.013485,0.104239,0.000977,0.002524
class_5,-0.088384,-0.122441,0.093815,0.321893,-0.226682,-0.093629,0.10061,0.162428,-0.0935,-0.095651,0.08485,0.134084,-0.134774,0.089931,-0.076716,-0.114209,0.015011,0.044164,-0.01954,-0.079775,-0.038109,-0.134748,-0.091379,0.06772,0.105366,-0.147186,0.100945,-0.173507,0.064615,-0.171722,0.131098,-0.110381,-0.300561,0.096266,0.084595,-0.057314,-0.056826,-0.004977,-0.027138,0.003191,0.002417
class_5,-0.152865,0.012882,0.443611,0.090724,0.234446,0.36137,-0.097501,0.48562,0.017517,0.089046,0.360661,0.18988,-0.285096,0.13225,-0.076604,0.15734,0.190911,0.149589,0.184582,0.123012,-0.286882,0.160399,-0.055763,0.315036,0.073651,-0.069941,0.025185,0.056145,-0.00937,-0.100863,0.126756,-0.061038,-0.08294,-0.153734,0.003514,-0.057334,-0.05452,-0.003841,-0.014969,-0.000229,0.002556
class_9,0.140731,0.41129,0.053446,0.234491,0.345549,0.113882,0.23166,0.252597,0.017534,0.133707,-0.07364,0.352543,0.133329,0.006693,0.197333,0.138801,0.184799,0.122187,0.089784,0.014935,0.049332,0.218938,0.028723,-0.109915,-0.29346,0.378769,-0.372831,0.444005,-0.049564,0.299075,-0.222342,0.185214,0.166594,-0.028734,-0.050541,-0.057314,0.616823,-0.013504,-0.11745,0.0006,0.003739
class_9,0.096615,0.566284,0.095043,0.142078,0.169776,0.228653,-0.097846,0.522123,0.077355,0.093703,0.054164,0.010385,0.150373,-0.065868,0.149222,0.136872,0.037052,0.221184,0.016739,0.026239,0.150383,-0.1649,0.020699,-0.010474,-0.337085,0.306657,-0.448125,0.296253,0.203353,0.248451,-0.251401,0.107641,0.345915,-0.153734,-0.050541,-0.057304,0.451506,-0.012699,-0.298081,0.008113,-0.026857
class_3,-0.178411,-0.212344,-0.140995,-0.244001,-0.11399,-0.230858,-0.167022,-0.217378,-0.103222,-0.144633,-0.056237,-0.147686,-0.054383,-0.157273,-0.010374,-0.14423,-0.061011,-0.153212,-0.083292,-0.137415,-0.011464,-0.209393,-0.045648,-0.149974,-0.000786,-0.212277,0.063114,-0.203542,-0.046396,-0.139646,-0.027587,-0.183611,-0.061701,0.512926,-0.050541,-0.057293,-0.057804,-0.013681,-0.01339,0.002125,0.002214
class_2,-0.165806,-0.215811,0.02174,-0.205046,-0.160472,-0.172397,-0.064732,-0.186214,0.049246,-0.13618,-0.093919,-0.131528,-0.058207,-0.12919,-0.013164,-0.155018,-0.07784,-0.148186,0.05697,-0.139311,-0.068397,-0.179024,0.016544,-0.156495,0.11098,-0.194738,0.15398,-0.191952,-0.069491,-0.141252,0.138569,-0.153366,0.015549,-0.042622,0.030541,-0.057344,-0.057839,-0.013878,-0.00355,0.001375,0.00277
class_4,-0.062539,0.064838,-0.053313,0.220612,-0.107427,0.423014,-0.196541,0.428512,-0.137572,0.205858,0.023319,0.052677,0.046433,0.307269,0.012916,0.440154,-0.27482,0.137923,-0.070886,0.143251,0.117624,0.175566,0.025908,0.20454,0.016372,-0.024525,0.055853,-0.023977,0.151373,0.241314,-0.069753,-0.034741,-0.08294,-0.062824,-0.050541,-0.057283,-0.057816,-0.013091,0.015873,0.002745,0.001123
class_5,0.013251,0.002588,0.004864,0.052787,0.009006,-0.114804,0.036,-0.066326,0.142569,0.030417,0.000813,-0.131846,-0.136227,-0.04769,-0.016588,-0.109551,0.081422,-0.072687,0.076328,-0.069553,-0.168532,-0.126334,-0.006159,-0.111599,0.129772,-0.134781,0.18402,-0.062276,-0.094044,-0.208965,0.133588,-0.066362,-0.300561,0.096266,-0.050541,-0.057314,-0.057804,-0.00259,0.024831,-0.007603,0.00257
class_5,0.037029,-0.063022,0.030545,0.012741,0.130102,-0.144511,0.111524,0.084385,0.131844,0.002022,0.031215,-0.117384,-0.07415,0.046865,0.077645,-0.12603,0.103063,0.054584,0.196963,-0.091146,-0.119574,-0.060729,-0.060008,-0.093884,0.236463,-0.155817,0.259184,-0.171071,-0.104974,-0.166721,0.284698,-0.05482,-0.300561,-0.07681,-0.050541,-0.057344,-0.057874,-0.003057,-0.009867,0.007762,0.002559
class_9,0.204403,0.16996,0.095114,0.497853,0.441015,0.523033,-0.094551,0.46526,-0.254237,0.83377,-0.252289,0.659705,0.37606,0.714396,0.254325,0.466435,-0.206996,0.556694,-0.426302,0.824391,0.24867,0.388784,0.066776,0.726243,-0.035039,0.029234,-0.158944,0.099398,-0.332763,0.610913,0.027516,0.125935,-0.152266,-0.066778,0.138649,-0.057283,-0.056943,-0.013142,0.077938,0.001327,0.002614
class_9,0.047429,0.648452,0.231881,0.08602,0.288055,-0.042469,-0.055043,0.35518,0.002561,0.194312,0.10912,-0.152413,0.166979,0.00405,0.014996,-0.023705,-0.007172,0.052091,0.076697,-0.13507,0.1529,0.054559,0.112566,-0.017961,-0.321084,0.375476,-0.449003,0.326736,-0.065211,0.027162,-0.218926,0.232768,0.121742,0.512926,-0.050541,-0.057344,0.697718,-0.013055,-0.029933,0.003528,0.002887
class_8,0.000099,0.012856,-0.071064,-0.064606,-0.401022,0.223888,-0.314916,0.087376,-0.223465,0.036063,-0.163543,0.009179,0.210073,-0.095891,0.022764,-0.143557,-0.102426,-0.086082,-0.070654,-0.110004,0.252217,-0.143666,-0.072083,0.021782,-0.012537,-0.156739,0.026301,-0.143094,-0.305427,0.330836,-0.115517,-0.09642,-0.012769,-0.153734,-0.050541,-0.049134,-0.057746,-0.013686,0.180015,0.000119,0.043994
class_2,-0.16248,-0.148733,-0.167663,-0.18208,0.003844,-0.164763,0.056883,-0.183899,-0.004577,-0.113506,0.156738,-0.124087,-0.189464,-0.12612,0.010349,-0.137771,-0.011755,-0.147309,0.053311,-0.139869,-0.083143,-0.210279,-0.062105,-0.140749,0.074459,-0.10496,0.125707,-0.148673,-0.061655,-0.1519,0.062746,-0.123135,0.015549,-0.103734,-0.050541,-0.057304,-0.057828,-0.013807,-0.00379,0.000942,0.002656
class_5,-0.451344,-0.099623,0.142757,-0.033258,0.118817,-0.004037,0.226443,0.154521,-0.020576,-0.092052,-0.012151,-0.014758,-0.058528,0.010107,0.041517,-0.011502,0.083885,-0.021306,0.070633,-0.008525,-0.135569,-0.074044,-0.087096,-0.117772,-0.011808,-0.090064,-0.057977,-0.157433,0.090755,-0.175481,-0.003841,-0.136894,-0.300561,-0.036086,0.111622,-0.057141,-0.057851,0.106603,0.004253,0.17481,0.002889
class_7,-0.197305,-0.20562,-0.225375,-0.225102,-0.162613,-0.1989,-0.191898,-0.17301,-0.066321,-0.134094,-0.097361,-0.150609,0.032805,-0.160003,-0.109637,-0.159029,-0.080703,-0.139081,-0.072454,-0.133858,0.022766,-0.183048,-0.145074,-0.156479,-0.087006,-0.195603,-0.06643,-0.152029,-0.176956,-0.050272,-0.133227,-0.207994,-0.012769,0.246266,-0.050541,-0.057293,-0.057793,-0.013794,-0.014713,0.001044,0.004721
