@relation samples_wavelet3ap.txt

@attribute label {class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10}
@attribute m1m numeric
@attribute m1s numeric
@attribute m2m numeric
@attribute m2s numeric
@attribute m3m numeric
@attribute m3s numeric
@attribute m4m numeric
@attribute m4s numeric
@attribute m5m numeric
@attribute m5s numeric
@attribute m6m numeric
@attribute m6s numeric
@attribute m7m numeric
@attribute m7s numeric
@attribute m8m numeric
@attribute m8s numeric
@attribute m9m numeric
@attribute m9s numeric
@attribute m10m numeric
@attribute m10s numeric
@attribute m11m numeric
@attribute m11s numeric
@attribute m12m numeric
@attribute m12s numeric
@attribute centm numeric
@attribute cents numeric
@attribute rollm numeric
@attribute rolls numeric
@attribute tonnm numeric
@attribute tonns numeric
@attribute zcrm numeric
@attribute zcrs numeric
@attribute tempom numeric
@attribute onsetm numeric
@attribute pitchm numeric
@attribute sam numeric
@attribute sbm numeric
@attribute kurtosis numeric
@attribute meauto numeric
@attribute skew numeric
@attribute timerev numeric

@data
class_1,-0.48547,0.352466,-0.364058,0.327733,-0.008382,0.026559,0.156784,0.221135,0.166555,0.219702,-0.051214,-0.036924,-0.285917,0.368931,-0.092264,-0.003785,0.139546,0.239155,0.072625,0.034647,-0.215289,0.295681,-0.027036,-0.065243,-0.347934,0.335121,-0.490662,0.394414,0.008204,-0.050789,-0.307236,0.337234,0.042404,0.028084,-0.050541,0.54568,0.171458,0.006466,-0.258157,0.007342,0.04747
class_1,0.005748,-0.111823,-0.050176,0.103394,-0.12264,0.337292,-0.086359,0.308267,-0.089859,0.272714,-0.225745,0.000182,-0.151979,0.21077,-0.013494,-0.071999,0.074794,0.310853,0.00572,0.108342,-0.18119,0.221092,0.00765,0.018602,0.175126,0.066097,0.206233,-0.088074,-0.152464,-0.019592,0.176842,0.111407,0.284715,0.046266,-0.050541,-0.068526,-0.054347,-0.013335,-0.318248,0.004945,-0.00309
class_1,0.042975,-0.115052,-0.017608,0.044898,-0.105102,0.224181,-0.062634,0.232871,-0.060532,0.216941,-0.206734,-0.041444,-0.164799,0.176022,0.01141,-0.08676,0.117331,0.310551,0.029338,0.106614,-0.225314,0.205899,-0.051296,0.006677,0.167121,0.028494,0.224795,-0.114562,0.046968,-0.099639,0.193228,0.047819,0.41059,0.046266,-0.050541,-0.069824,-0.059572,-0.007234,-0.286025,-0.007276,-0.004654
class_1,0.195591,0.111546,0.175089,0.043358,0.041168,-0.011351,-0.025982,0.023336,-0.022896,0.018815,0.135147,-0.035995,0.251712,0.165044,0.207938,0.014723,0.063998,0.040974,0.138404,-0.051157,0.229567,0.195788,-0.085346,0.026369,0.023474,-0.055904,0.138159,-0.067998,0.096604,0.073301,0.01116,0.021756,0.121816,-0.0204,-0.050541,-0.073215,-0.045521,-0.028478,0.122685,0.002905,-0.002904
class_1,0.010956,-0.070274,-0.093447,0.134267,-0.290813,0.021098,-0.283302,0.064116,-0.284491,0.056902,-0.235738,0.125184,0.119861,0.328295,0.121138,0.028715,-0.007968,0.255333,0.021399,0.083034,0.090893,0.383767,-0.099158,0.090154,0.370553,-0.10969,0.317798,-0.192251,-0.038145,-0.064551,0.402414,-0.101471,0.235256,-0.053734,-0.050541,-0.072812,-0.059248,-0.024635,-0.235326,-0.002828,0.014602
class_1,-0.220757,0.052618,-0.351679,0.138714,-0.39928,0.396267,-0.271443,0.406753,-0.285276,0.38442,-0.528573,0.166313,-0.219518,0.506242,-0.008799,0.313514,0.080905,0.089419,0.051676,0.05461,-0.182029,0.476367,-0.434787,0.16263,0.418465,-0.069343,0.31061,-0.21497,0.056365,0.092558,0.447204,-0.100851,-0.016285,0.012932,-0.050541,-0.073518,-0.062788,-0.009251,-0.170608,-0.002448,-0.001774
class_1,-0.391617,0.231088,-0.425244,-0.053431,-0.234348,0.493874,-0.069603,0.529221,-0.075951,0.53387,-0.361815,0.53581,-0.352417,0.240472,-0.201758,0.054663,-0.000739,0.386907,-0.061685,0.295777,-0.303237,0.136275,-0.238415,0.155389,0.250325,0.049934,0.237475,-0.097742,0.038021,-0.022907,0.234956,0.002581,0.284715,-0.153734,-0.050541,-0.073775,-0.048493,0.003153,-0.228048,-0.001134,-0.007398
class_1,-0.312871,0.609495,-0.226768,0.619363,0.015911,0.086769,0.146666,0.220796,0.160541,0.220638,-0.022647,-0.047343,-0.243934,0.373313,-0.042664,0.117683,0.166445,0.154387,0.085676,-0.054896,-0.222221,0.301356,-0.020259,-0.116373,-0.316988,0.299296,-0.402553,0.395113,-0.020512,-0.102514,-0.307546,0.233904,0.121816,0.512926,-0.050541,0.671767,-0.059521,0.059561,-0.234453,-0.005678,-0.003138
class_1,-0.402543,0.243543,-0.273498,0.31233,0.058708,0.232025,0.20521,0.160293,0.205559,0.155303,-0.071456,0.217364,-0.336726,0.026214,-0.023434,0.219269,0.274176,-0.040895,0.1992,0.126874,-0.204918,0.060235,-0.007786,0.127719,-0.267568,0.405578,-0.348063,0.516102,-0.051183,0.098949,-0.277658,0.306657,-0.407598,-0.028734,-0.050541,0.510871,-0.044263,0.230574,-0.118709,0.00035,-0.00314
class_1,-0.182726,0.240023,-0.234045,0.09542,-0.297322,0.42372,-0.223834,0.514413,-0.227194,0.512305,-0.291063,0.32118,0.002142,0.467244,0.100738,0.155985,0.062638,0.257619,0.082474,0.039599,0.026904,0.407884,-0.307391,0.225632,0.326628,0.2297,0.238657,0.044931,0.002108,-0.001618,0.339207,0.312514,-0.231129,-0.153734,-0.050541,-0.052117,-0.013086,-0.019857,-0.157235,-0.00237,-0.003419
class_1,0.113478,-0.101258,0.038275,-0.034425,-0.133433,0.116714,-0.141122,0.155887,-0.143021,0.155417,-0.116523,0.044038,0.069114,0.354013,0.102404,0.019145,0.041317,0.339583,0.0385,0.058259,-0.017126,0.485975,-0.207897,-0.041769,0.235434,0.014969,0.252241,-0.13453,-0.048847,-0.175767,0.293481,0.033067,0.066088,-0.07966,-0.050541,-0.073529,-0.062149,-0.020946,-0.173601,-0.002745,-0.003238
class_1,-0.525398,0.29987,-0.396692,0.266657,0.02977,-0.080336,0.213689,0.030242,0.222376,0.029586,-0.06271,-0.124414,-0.382342,0.022354,-0.141278,-0.155072,0.166724,0.070093,0.071204,-0.025097,-0.321988,-0.074331,-0.082139,-0.217505,-0.410503,0.220313,-0.554259,0.308689,-0.118648,-0.117266,-0.370124,0.161227,0.284715,-0.153734,-0.050541,0.776723,-0.062453,0.092151,-0.290073,0.030136,-0.006407
class_1,0.093005,-0.107684,0.104863,0.044278,0.015669,0.34191,0.03903,0.33873,0.040387,0.321527,-0.116289,-0.018649,-0.213046,0.36654,-0.090168,0.093574,0.048056,0.167717,-0.049596,-0.055686,-0.280185,0.428261,-0.034109,-0.095177,0.081079,0.059265,0.082654,-0.030423,-0.074563,-0.110829,0.099804,0.03725,0.284715,-0.010876,-0.050541,-0.072768,-0.061956,0.011158,-0.248839,-0.014456,-0.003678
class_1,-0.148996,0.105481,-0.111933,0.308803,-0.070387,0.516379,0.003253,0.442174,0.002043,0.42504,-0.136221,0.354741,-0.08311,0.294122,0.247015,0.120437,0.360799,0.143343,0.346643,0.01907,0.07782,0.151074,0.023802,0.257498,0.122748,0.298101,0.140731,0.124184,-0.027911,-0.02526,0.040753,0.313123,-0.086171,-0.153734,-0.050541,-0.071548,-0.059298,0.006441,-0.147066,0.003991,-0.003216
class_1,-0.298069,0.319309,-0.249905,0.192589,-0.05015,0.213772,0.071536,0.29348,0.074905,0.281683,-0.141095,0.177975,-0.264871,0.167611,-0.045332,-0.011536,0.162236,0.180098,0.097738,0.166422,-0.165482,0.047906,0.098796,0.098124,-0.00093,0.295213,0.029764,0.295747,0.119788,0.1581,-0.029417,0.343205,-0.327953,-0.153734,0.003514,-0.001783,0.002842,0.000256,-0.286676,-0.007911,-0.032128
class_1,-0.182596,0.154442,-0.208461,0.175971,-0.124059,0.482438,-0.019004,0.412981,-0.023157,0.388893,-0.259163,0.402037,-0.272572,0.23609,-0.039658,0.348752,0.153042,0.083207,0.085115,0.255245,-0.228831,0.284977,-0.135284,0.235016,0.203816,0.205483,0.166912,0.084456,-0.038094,0.051966,0.204543,0.228124,-0.407598,-0.053734,-0.050541,-0.069052,-0.057158,0.010256,-0.182356,-0.00065,-0.003901
class_1,0.219561,0.172599,0.174387,0.118458,0.04847,0.074637,0.04704,0.141651,0.065287,0.147522,0.100667,-0.033732,0.037073,0.263269,0.134163,0.124586,0.173746,-0.036758,0.139939,-0.09745,-0.054543,0.3296,-0.050904,-0.050904,-0.067436,0.12364,0.018613,0.071627,0.089313,-0.089549,-0.098203,0.174576,-0.182597,0.012932,-0.050541,-0.068817,-0.006157,0.0015,-0.051846,-0.004392,-0.00331
class_1,-0.213301,0.145832,-0.175453,0.003092,-0.046513,0.47793,0.046078,0.431306,0.033472,0.415296,-0.191288,0.352975,-0.272726,0.172259,-0.094448,0.120354,0.09521,0.314822,0.038563,0.301879,-0.212839,0.172167,-0.120507,0.238956,0.148452,0.139331,0.178703,-0.050264,-0.018932,-0.054113,0.128189,0.122778,-0.047597,-0.0204,-0.050541,-0.071145,-0.059633,-0.012044,-0.185945,-0.001002,-0.002391
class_1,-0.201876,0.070086,-0.296505,-0.049421,-0.256878,0.32406,-0.114799,0.354004,-0.116299,0.348044,-0.380566,0.196525,-0.294023,0.378093,-0.058298,0.258486,0.116908,0.247395,0.057945,0.268028,-0.180436,0.328117,-0.052561,0.147697,0.30675,-0.025008,0.278255,-0.140979,-0.053869,0.050108,0.303761,-0.011555,-0.343313,-0.153734,-0.050541,-0.069645,-0.059958,-0.007461,-0.209627,-0.003368,-0.003219
class_1,-0.082906,0.075577,-0.083478,0.062324,-0.089264,0.386664,-0.029953,0.365168,-0.04214,0.342773,-0.222999,0.243265,-0.160951,0.402971,0.102273,0.237509,0.229881,0.068454,0.178792,0.034871,-0.154515,0.443157,-0.300685,0.102695,0.1972,0.214648,0.190215,0.03528,0.007224,-0.081692,0.202514,0.300154,0.154904,-0.053734,-0.050541,-0.05365,-0.053769,0.004532,-0.147619,-0.016339,-0.006221
class_1,-0.082018,-0.051365,-0.192863,0.040929,-0.290577,0.295324,-0.224315,0.271617,-0.233751,0.256192,-0.35368,0.120069,-0.045112,0.302134,0.199198,0.307262,0.228395,-0.001263,0.221412,0.153184,-0.031426,0.36829,-0.346523,0.160487,0.370284,0.11192,0.282468,-0.134623,-0.019043,0.010707,0.379258,0.196368,0.284715,-0.07681,-0.023514,-0.065492,-0.050462,-0.006013,-0.13255,-0.005321,-0.003316
class_1,-0.060055,0.11589,-0.137452,0.279604,-0.189912,0.20919,-0.146334,0.190905,-0.151844,0.151241,-0.265374,0.438745,-0.129726,0.585654,-0.097205,0.114025,-0.057903,0.383974,-0.077823,0.170077,-0.12833,0.580638,-0.140818,0.22652,0.264871,-0.049964,0.263809,-0.152568,0.000898,-0.09659,0.299216,-0.068936,-0.032585,-0.053734,-0.023514,-0.070764,-0.060891,-0.009424,-0.205701,0.014649,-0.002353
class_1,-0.085811,0.037656,-0.165027,0.018758,-0.154976,0.35166,-0.072761,0.323985,-0.076978,0.284626,-0.274966,0.096869,-0.277429,0.225333,-0.227256,0.093177,-0.07996,0.471115,-0.142115,0.463941,-0.237807,0.253895,0.086211,0.154577,0.158428,0.042519,0.174365,-0.064604,-0.025361,-0.003046,0.131115,0.083492,-0.086171,-0.062824,-0.050541,-0.056896,-0.039089,-0.017543,-0.336916,-0.005641,0.002019
class_1,0.226518,-0.114138,0.18279,-0.113355,0.00837,0.075846,-0.014377,0.109239,-0.000659,0.121689,0.054939,-0.042477,0.085232,0.174473,0.202904,0.129546,0.20153,-0.047138,0.169615,-0.031232,-0.034156,0.257571,-0.071839,-0.013482,0.029194,0.092341,0.125757,-0.030896,-0.090331,-0.113557,0.006126,0.098552,-0.086171,-0.04847,-0.050541,-0.068055,-0.059735,-0.000329,-0.105178,-0.007699,-0.002904
class_1,-0.066864,-0.142804,-0.22791,-0.142348,-0.414857,0.098498,-0.333264,0.100553,-0.337895,0.119955,-0.408255,-0.036224,0.058511,0.215418,0.311376,0.196545,0.262238,-0.230962,0.297994,-0.033384,0.121674,0.341014,-0.361226,0.08671,0.405531,0.030188,0.299918,-0.225044,0.077601,0.094892,0.392269,0.181193,-0.407598,0.131986,-0.050541,-0.058877,-0.055037,-0.017724,-0.125547,-0.002597,-0.003146
class_1,-0.498792,0.230571,-0.438271,-0.021504,-0.090687,0.319809,0.089192,0.398216,0.097519,0.389942,-0.164853,0.304625,-0.339574,0.095105,-0.128803,-0.087572,0.123471,0.11884,0.047985,-0.006148,-0.265882,0.050072,-0.053713,-0.10538,-0.266298,0.46462,-0.402205,0.489654,-0.018861,0.056133,-0.243343,0.375037,-0.407598,0.246266,-0.050541,0.758445,-0.061997,0.004546,-0.318334,-0.000331,0.03649
class_1,-0.185575,0.593481,-0.151778,0.546589,0.002772,0.006444,0.112603,0.159806,0.129645,0.15042,-0.051893,-0.114596,-0.245902,0.219225,-0.048319,0.028844,0.157434,0.093561,0.067487,-0.047907,-0.263305,0.117465,-0.057421,-0.058957,-0.208036,0.29413,-0.224999,0.413714,-0.01088,0.029826,-0.261427,0.160505,0.192416,0.131986,-0.023514,-0.053292,0.428786,0.048031,-0.235659,0.065219,-0.003141
class_2,0.229219,-0.193108,0.150614,-0.204188,0.055219,-0.148107,-0.060981,-0.193793,-0.052542,-0.206203,0.162835,-0.119201,0.285898,-0.256699,0.1278,-0.150943,-0.068797,-0.246699,0.025034,-0.192363,0.261024,-0.276239,0.04123,-0.169871,0.034168,-0.161475,0.154802,-0.176292,-0.018161,-0.176014,0.029205,-0.131044,-0.352382,-0.153734,-0.050541,-0.072924,-0.061175,-0.027899,0.24751,0.011098,-0.003182
class_2,0.109925,-0.20009,0.185841,-0.19525,-0.130136,-0.212279,-0.231093,-0.241354,-0.23563,-0.238706,0.104447,-0.135645,0.454347,-0.274667,0.07231,-0.163297,-0.343785,-0.259826,-0.191818,-0.211119,0.523169,-0.2754,0.179331,-0.153592,0.215765,-0.229572,0.254521,-0.244137,-0.050722,-0.203292,0.297402,-0.221371,-0.047597,0.096266,-0.050541,-0.07382,-0.062322,-0.033441,-0.163139,-0.002444,-0.003082
class_2,0.146773,-0.197997,0.224527,-0.204603,0.065547,-0.210952,-0.071073,-0.254448,-0.063951,-0.237079,0.209282,-0.1629,0.353508,-0.257784,0.051798,-0.149734,-0.235057,-0.239016,-0.120879,-0.199454,0.406184,-0.266766,0.209482,-0.161277,0.002565,-0.218099,0.133167,-0.212154,0.021096,-0.186554,0.014417,-0.178716,0.092384,-0.091234,-0.050541,-0.071234,-0.058679,-0.033781,0.15326,0.000149,-0.003082
class_2,0.076973,-0.174318,0.162345,-0.197013,-0.041884,-0.180014,-0.145416,-0.220227,-0.149665,-0.210074,0.096425,-0.136469,0.302956,-0.217839,-0.039735,-0.162042,-0.337965,-0.196334,-0.232248,-0.200161,0.33994,-0.208259,0.0993,-0.146036,0.126512,-0.213589,0.192148,-0.224749,-0.054709,-0.173185,0.140186,-0.207228,-0.086171,-0.07681,-0.050541,-0.074021,-0.062322,-0.033469,-0.097455,-0.003149,-0.002945
class_2,0.04525,-0.173323,0.133433,-0.197094,-0.139733,-0.20809,-0.224263,-0.227614,-0.232221,-0.229409,0.02494,-0.133761,0.336734,-0.226833,-0.066655,-0.159737,-0.429574,-0.211502,-0.303559,-0.190095,0.390105,-0.232157,0.073128,-0.136532,0.196976,-0.229494,0.229995,-0.236532,-0.047852,-0.16292,0.253079,-0.220573,0.001478,0.846266,0.165676,-0.074167,-0.062758,-0.033504,-0.189308,0.002111,-0.003048
class_2,0.208496,-0.188526,0.163847,-0.193977,-0.004173,-0.199099,-0.126343,-0.237346,-0.110052,-0.236561,0.147363,-0.131615,0.354927,-0.261307,0.158175,-0.158368,-0.095865,-0.228628,0.013984,-0.192979,0.339164,-0.278425,0.092354,-0.140569,0.096656,-0.19238,0.20747,-0.219906,0.106253,-0.135625,0.082871,-0.122837,-0.13487,-0.153734,-0.050541,-0.072812,-0.061003,-0.031282,0.189032,0.00085,-0.003646
class_2,0.075354,-0.19262,0.170373,-0.193062,-0.128704,-0.189774,-0.228697,-0.233884,-0.2224,-0.216577,0.075009,-0.145129,0.368225,-0.23346,-0.041717,-0.152618,-0.409711,-0.217498,-0.283442,-0.192414,0.413022,-0.210123,0.194764,-0.148705,0.205295,-0.228333,0.233429,-0.23547,-0.079158,-0.186535,0.256045,-0.224041,0.042404,-0.042622,0.165676,-0.074133,-0.062738,-0.032384,-0.232258,0.001388,-0.003815
class_2,0.231014,-0.188564,0.158805,-0.193526,0.080187,-0.178093,-0.045956,-0.215947,-0.036939,-0.21964,0.188302,-0.10281,0.284622,-0.256898,0.103302,-0.163266,-0.09736,-0.259399,-0.003384,-0.214375,0.26999,-0.260143,0.097251,-0.152179,-0.003723,-0.163839,0.127495,-0.177005,-0.009356,-0.187085,-0.04992,-0.15117,0.192416,0.512926,-0.050541,-0.072768,-0.061165,-0.031223,0.31055,0.005196,-0.002983
class_2,0.196979,-0.190722,0.172413,-0.19846,0.019156,-0.182598,-0.099425,-0.227014,-0.097132,-0.219608,0.159912,-0.136724,0.370991,-0.248957,0.156827,-0.141374,-0.115251,-0.243679,0.003825,-0.192073,0.387325,-0.251606,0.084653,-0.133441,0.022548,-0.169665,0.174685,-0.205674,0.023675,-0.126386,0.008858,-0.138122,0.020983,-0.115998,0.21973,-0.068346,-0.057442,-0.033118,0.295258,0.001307,-0.003134
class_2,0.189522,-0.188138,0.165984,-0.163904,0.007055,-0.168721,-0.113137,-0.218913,-0.105336,-0.218889,0.147988,-0.088067,0.354554,-0.236846,0.12853,-0.138879,-0.139526,-0.228947,-0.02474,-0.185194,0.361404,-0.197709,0.092855,-0.138863,0.075926,-0.167663,0.193817,-0.206533,-0.009088,-0.197853,0.116874,-0.139571,0.001478,-0.042622,-0.050541,-0.071637,-0.060891,-0.026424,0.172598,0.023025,-0.00593
class_2,0.119519,-0.175332,0.204409,-0.199973,-0.010321,-0.186399,-0.132928,-0.211422,-0.145132,-0.208383,0.159997,-0.127305,0.415284,-0.216272,0.109272,-0.157635,-0.249737,-0.213387,-0.110001,-0.209269,0.496822,-0.196362,0.09167,-0.129652,0.110188,-0.195437,0.202965,-0.21283,-0.057101,-0.201589,0.158797,-0.166451,0.092384,-0.09491,0.003514,-0.073305,-0.062068,-0.032926,-0.006169,0.002349,-0.002993
class_2,0.130185,-0.180921,0.104749,-0.180191,-0.085794,-0.209362,-0.192046,-0.253586,-0.178333,-0.241901,0.052552,-0.12841,0.306768,-0.259842,0.026922,-0.169942,-0.243622,-0.22635,-0.141515,-0.19068,0.300094,-0.25868,0.093309,-0.134607,0.165851,-0.165175,0.231107,-0.217292,-0.017885,-0.191086,0.225787,-0.066026,-0.016285,0.179606,0.111622,-0.062448,-0.057918,-0.030596,0.062403,0.015827,-0.003689
class_2,0.214491,-0.140059,0.167762,-0.183901,0.119999,-0.175524,-0.020368,-0.196646,-0.008078,-0.204419,0.218543,-0.106178,0.242722,-0.202802,0.022204,-0.106829,-0.156963,-0.094811,-0.081568,-0.074069,0.234802,-0.179989,0.199374,-0.120817,-0.058505,-0.161664,0.059296,-0.163285,0.163365,-0.120077,-0.104289,-0.137452,0.020983,-0.120948,0.003514,-0.051624,-0.053181,-0.032111,0.224255,-0.000946,-0.003571
class_2,0.034593,-0.169097,0.045536,-0.152952,-0.207617,-0.15944,-0.27481,-0.212731,-0.278061,-0.202903,-0.074502,-0.079596,0.262741,-0.213496,-0.092938,-0.130596,-0.403633,-0.183725,-0.299766,-0.165571,0.267135,-0.192744,-0.032318,-0.100996,0.257553,-0.215,0.260834,-0.236735,-0.082624,-0.148453,0.301245,-0.190794,-0.203053,-0.107222,0.517027,-0.074178,-0.062778,-0.02956,-0.229217,0.00138,-0.003141
class_2,0.179762,-0.183232,0.112042,-0.202273,0.044609,-0.19562,-0.078952,-0.226302,-0.066072,-0.231477,0.127477,-0.132832,0.22609,-0.243189,-0.005659,-0.138331,-0.199043,-0.225246,-0.117134,-0.171429,0.20888,-0.253147,0.101967,-0.153487,0.066472,-0.205163,0.150019,-0.205624,-0.043,-0.200563,0.098946,-0.195092,-0.203053,-0.10929,0.138649,-0.072633,-0.061977,-0.032531,0.013427,-0.003558,-0.003137
class_2,0.331574,-0.177425,0.236569,-0.161479,0.152764,-0.197974,0.117492,-0.182465,0.126081,-0.173869,0.239385,-0.118246,0.089399,-0.226798,0.114644,-0.172247,0.163258,-0.182767,0.149977,-0.19235,-0.026492,-0.225967,0.085648,-0.12396,-0.250482,-0.147645,-0.167673,-0.053939,0.096695,-0.079504,-0.329155,-0.203824,-0.255057,-0.066778,0.003514,-0.056504,-0.048818,-0.031291,0.581737,0.002206,-0.002818
